original name,name,category,URL,Plattform,channel name,ground_truth,OCR_ChatGPT4
"#transferale Wie sieht Pflege im Jahr 2045 aus Welche Ideen gibt es für die Wasserversorgung in Berlin, kann ein Roboter Seniorinnen unterstützen und wie wirkt sich mehr Stadtgrün sich auf unser Wohlbefinden aus Auf d.jpg",0128.jpg,simple,https://www.instagram.com/p/C_vlovpiww9/,Instagram,zukunftstadt_berlin,Transferale Das Wissenschafts-Festival für Klima und Gesundheit Zukunft im Stadtumdrehen 25.09. — 27.09.2024 im Kulturquartier silent green Zukunft findet Stadt Das Hochschulnetzwerk für ein resilientes Berlin,Transferale Das Wissenschafts-Festival für Klima und Gesundheit Zukunft im Stadtumdrehen 25.09. — 27.09.2024 im Kulturquartier silent green Zukunft findet Stadt Das Hochschulnetzwerk für ein resilientes Berlin
@berlinistkultur Hingehen! Demo gegen die Kürzungen im Kulturbereich!13. November 2024 - 10-00Vor dem Brandenburger Tor#BerlinIstKultur #KulturabbauVerhindern.jpg,0129.jpg,simple,https://www.instagram.com/p/DCHg9ZJsYDW/,Instagram,volksbuehne.berlin,#BerlinIstKultur DEMO GEGEN DIE KÜRZUNGEN IM KULTURBEREICH! VOLKS BÜHNE AM ROSA-LUXEMBURG-PLATZ 13.11. 10:00 Brandenburger Tor Platz des 18. März,#BerlinIstKultur DEMO GEGEN DIE KÜRZUNGEN IM KULTURBEREICH! VOLKS BÜHNE AM ROSA-LUXEMBURG-PLATZ 13.11. 10:00 Brandenburger Tor Platz des 18. März
"🫵 Es ist Zeit, in den Keller zu gehen und alles rauszusuchen, was ihr schon seit Ewigkeiten #reparieren wolltet! Zum International Repair Day am 19. Oktober lädt euch #repami in die @nochmall ein Bringt eure Schuhe f.jpg",0130.jpg,simple,https://www.instagram.com/p/DAna6MWNt0k/,Instagram,repami,NOCH MALL ALLES AUSSER NEU repami Netzwerk Qualitätsreparatur Reparaturtag in der NochMall 19. Oktober 2024 14–18 Uhr Save the date!,NOCH MALL ALLES AUSSER NEU repami Netzwerk Qualitätsreparatur Reparaturtag in der NochMall 19. Oktober 2024 14–18 Uhr Save the date!
photo_2025-04-21 22.21.29.jpeg,0131.jpeg,simple,,Telegram,Berlin Demos,"GENOCIDE STARTS HERE! KUNDGEBUNG MI, 05.03.2025 12:00 UHR ECKE TAUENTZIENSTR./ MARBURGER STR., 10789 BERLIN GRIEVING DOVES STOP ARMING ISRAEL keine WAFFEN FÜR ISRAEL SHUT ELBIT DOWN JÜDISCHE STIMME","GENOCIDE STARTS HERE! KUNDGEBUNG MI, 05.03.2025 12:00 UHR ECKE TAUENTZIENSTR./ MARBURGER STR., 10789 BERLIN GRIEVING DOVES STOP ARMING ISRAEL keine WAFFEN FÜR ISRAEL SHUT ELBIT DOWN JÜDISCHE STIMME"
Sonntag gegen die Wahlparty der CDU! Denn Merz und die Union sind kein Grund zum Feiern Die CDU und ihre Parteigänger nutzen Sicherheitspolitik für ihre rassistische Hetze aus - sie bekämpfen Menschen statt Fluchtursa.jpg,0132.jpg,simple,https://www.instagram.com/p/DGV6fkqsJwn/,Instagram,topb3rlin,DIE CDU IST KEIN GRUND ZUM FEIERN. SOS ANTIFA 23. FEBRUAR 18 UHR KONRAD ADENAUER HAUS Sea-Watch.org,DIE CDU IST KEIN GRUND ZUM FEIERN. SOS ANTIFA 23. FEBRUAR · 18 UHR KONRAD ADENAUER HAUS Sea-Watch.org
"Marburg, 5.9. 14-30 Uhr@aerztefueraufklaerung @jensspahn#demokratischerwiderstand #nichtohneuns #grundgesetz.jpg",0133.jpg,simple,https://www.instagram.com/p/CEo2-ULg59R/,Instagram,nichtohneuns,"KUNDGEBUNG MIT DR. WEBER SAMSTAG 05.09.2020, 14:30 MARBURG ERWIN-PISCATOR-HAUS ÄRZTE FÜR AUFKLÄRUNG","KUNDGEBUNG MIT DR. WEBER SAMSTAG 05.09.2020, 14:30 MARBURG ERWIN-PISCATOR-HAUS ÄRZTE FÜR AUFKLÄRUNG"
via @9novemberberlin am 13. mai beschmierten unbekannte das deportationsdenkmal in der levetzowstraße mit anti-israelischen parolen. der moabiter verein „sie waren nachbarn“ machte die beschädigung öffentlich.die .jpg,0134.jpg,simple,https://www.instagram.com/p/C7Zbo_UvNFo/?img_index=1,Instagram,about.blank.berlin,"Antifaschistische Kundgebung GEGEN DIE INSTRUMENTALISIERUNG DES ERINNERNS Montag, 27.05.24 18 Uhr Mahnmal Levetzowstraße Berlin-Moabit","Antifaschistische Kundgebung GEGEN DIE INSTRUMENTALISIERUNG DES ERINNERNS Montag, 27.05.24 18 Uhr Mahnmal Levetzowstraße Berlin-Moabit"
In diesem Text haben wir Fehler gemacht.Deshalb haben wir einen neuen Text geschrieben.Ihr findet ihn weiter oben auf unserer Instagram-Seite.Kommt zur Demo am 8. März!Für Feminismus ohne Grenzen! Wo S+U Schönhauser A.jpg,0135.jpg,simple,https://www.instagram.com/p/DGsWtGWs_hf/,Instagram,feminism.unlimited,"Einfache Sprache Kommt zur Demo am 8. März! Wo? S+U Schönhauser Allee  Wann? 8. März 2025, 13:00 Uhr Für Feminismus ohne Grenzen! FEMINISM UNLIMITED","Einfache Sprache Kommt zur Demo am 8. März! 📍 Wo? S+U Schönhauser Allee 🕓 Wann? 8. März 2025, 13:00 Uhr Für Feminismus ohne Grenzen! FEMINISM UNLIMITED"
Ihr habt nach dem Feierabend noch nichts vor Dann kommt doch spontan und bringt eure Friends mit!.jpg,0136.jpg,simple,https://www.instagram.com/p/DGlUh3dMPMf/,Instagram,aufstehen_gegen_rassismus,GEGEN JEDE NAZI PROPAGANDA! MARTIN SELLNER VON DER STRASSE FEGEN! HEUTE! 27.02. 18:15 UHR Kundgebung an der “Grünen Lampe” Uhlandstraße 51 Widersetzen Berlin,GEGEN JEDE NAZI PROPAGANDA! MARTIN SELLNER VON DER STRASSE FEGEN! HEUTE! ★ 27.02. ★ 18:15 UHR Kundgebung an der “Grünen Lampe” Uhlandstraße 51 Widersetzen Berlin
"Die OMAS-on-Stage, die Theatergruppe innerhalb der OMAS GEGEN RECHTs, treten morgen Samstag und am Sonntag beim Wiener Kultursommer auf. Die OMAS freuen sich auf Euer Kommen. #kultursommerwien #omasgegenrechtsösterreich.jpg",0137.jpg,simple,https://www.instagram.com/p/Cfv0m8wsjL3/,Instagram,omasgegenrechts,"Omas-on-Stage beim Kultursommer Politischer Aktivismus mit Kunst Samstag, 9. Juli 2022, 18.30 Mortarapark, 1200 Wien Sonntag, 10. Juli 2022, 18.30 Muthsamgasse, 1140 Wien FREIER EINTRITT","Omas-on-Stage beim Kultursommer Politischer Aktivismus mit Kunst Samstag, 9. Juli 2022, 18.30 Mortarapark, 1200 Wien Sonntag, 10. Juli 2022, 18.30 Muthsamgasse, 1140 Wien FREIER EINTRITT"
"kundgebung gegen die eröffnungsfeier der kotti-wache - wache am kotti not welcome!mittwoch, 15. februar 2023 - kottbusser tor ab 09-00 uhrkeine polizeigewaltwache am kotti - still not loving #Polizeiproblem @kottifueral.jpg",0139.jpg,simple,https://www.instagram.com/p/CoqH1h2K3Ml/?img_index=1,Instagram,about.blank.berlin,MEHR POLIZEI? NICHTS ZU FEIERN WIR BLEIBEN DABEI: SOZIALE LÖSUNGEN FÜR SOZIALE PROBLEME! KUNDGEBUNG GEGEN DIE ERÖFFNUNGSFEIER DER KOTTI-WACHE 15.02. AB 9:00 KOTTBUSSER TOR WACHE AM KOTTI? NOT WELCOME,MEHR POLIZEI? NICHTS ZU FEIERN WIR BLEIBEN DABEI: SOZIALE LÖSUNGEN FÜR SOZIALE PROBLEME! KUNDGEBUNG GEGEN DIE ERÖFFNUNGSFEIER DER KOTTI-WACHE 15.02. AB 9:00 KOTTBUSSER TOR WACHE AM KOTTI? NOT WELCOME
"Am Samstag, den 03.02, findet unser Motion-Capture-Workshop statt! Gestalte deine eigene Geschichte mit der Motion Capture Technologie! Lerne, wie man schnell einen eigenen Animationsfilm mit Hilfe von KI-basierter Beweg.jpg",0140.jpg,simple,https://www.instagram.com/p/C2iNiJ1M84m/?img_index=1,Instagram,dojosw,"Samstag, 03.02.2024 von 11–13.30 Uhr WORKSHOP Motion-Capture HTW in Schöneweide  Wer? – Alle zwischen 7 & 17 Jahren * Vorkenntnisse sind nicht notwendig. Was mitbringen? – Laptop oder Tablet mit Kamera * Laptops können auch bei uns angefragt werden! JETZT KOSTENLOS ANMELDEN! https://pretix.eu/dojosw/","Samstag, 03.02.2024 von 11–13.30 Uhr WORKSHOP Motion-Capture 📍 HTW in Schöneweide 🧑‍🤝‍🧑 Wer? – Alle zwischen 7 & 17 Jahren * Vorkenntnisse sind nicht notwendig. 💻 Was mitbringen? – Laptop oder Tablet mit Kamera * Laptops können auch bei uns angefragt werden! JETZT KOSTENLOS ANMELDEN! https://pretix.eu/dojosw/"
"Liebe Genoss-innen, heute wenden wir uns mit Wut und Enttäuschung an euch.In der Nacht vom Freitag, dem 07.03. auf Samstag, den 08.03.2025 erreichte der aktuelle Rechtsruck in #Stahnsdorf einen traurigen Höhepunkt.Nac.webp",0142.jpeg,simple,https://www.instagram.com/p/DHCO2ztKZJQ/,Instagram,antifa_tks,NAZIANGRIFFE NICHT UNBEANTWORTET LASSEN Demonstration nach Naziangriff auf Geflüchtetenunterkunft in Stahnsdorf - Solidarität mit den Betroffenen - 14.03.2025 Demo: 17:30 S Teltow Stadt Kundgebung: 19:00 Iserstraße Ecke Elbestraße,NAZIANGRIFFE NICHT UNBEANTWORTET LASSEN Demonstration nach Naziangriff auf Geflüchtetenunterkunft in Stahnsdorf - Solidarität mit den Betroffenen - 14.03.2025 Demo: 17:30 S Teltow Stadt Kundgebung: 19:00 Iserstraße Ecke Elbestraße
"ankündigung! sonntag 14.07.2024 ostkreuz nicht den nazis überlassen! sonntag, 14.07.2024 - 14-00 uhr - ostkreuz ausgang sonntagstraße 10317 berlinanreise- s3, s5, s7, s8, s9, s41, s42, s75, s85, bus 194, 347, m43 s-bh.jpg",0143.jpg,simple,https://www.instagram.com/p/C9XtfX1svgQ/,Instagram,about.blank.berlin,"Ostkreuz nicht den Nazis überlassen! So, 14.07. 14:00 Uhr Ostkreuz","Ostkreuz nicht den Nazis überlassen! So, 14.07. 14:00 Uhr Ostkreuz"
full support für a100 wegbassen!@reclaimclubculture & Geradedenken Kollektiv laden zum solirave für das @a100wegbassen-bündnis am 06. oktober 2023 & panel gegen die autobahn ab 20-30 im mensch meier. und wir sind auch.jpg,0145.jpg,simple,https://www.instagram.com/p/CyAnezJInIZ/?img_index=1,Instagram,about.blank.berlin,A100 WEGBASSEN! SOLI-RAVE RAVE LIVE ACTS PANEL DISCUSSION 06.10.2023 20:00 - 10:00 MENSCH MEIER,A100 WEGBASSEN! SOLI-RAVE RAVE LIVE ACTS PANEL DISCUSSION 06.10.2023 20:00 - 10:00 MENSCH MEIER
"antisemitismus im kultur- und clubbetrieb – reflexionen ein jahr nach dem 07. Oktobersonntag, 15. dezember 2024 -- ab 11-30 uhr über ein jahr nach dem 07. oktober blicken wir mit verschiedenen vorträgen und einer pod.jpg",0146.jpg,simple,https://www.instagram.com/p/DDhx-C8pOUB/?img_index=1,Instagram,about.blank.berlin,THEMENTAG ://about blank Markgrafendamm 24c (Ostkreuz) 15.12.24 11:30–19:30 Uhr Antisemitismus im Kultur- und Clubbetrieb Reflexionen ein Jahr nach dem 7. Okt. BILDUNG IN WIDERSPRUCH,THEMENTAG ://about blank Markgrafendamm 24c (Ostkreuz) 15.12.24 11:30–19:30 Uhr Antisemitismus im Kultur- und Clubbetrieb Reflexionen ein Jahr nach dem 7. Okt. BILDUNG IN WIDERSPRUCH
photo_2025-04-21 22.23.17.jpeg,0147.jpeg,simple,,Telegram,Berlin Demos,"Input + Diskussion nach den Bundestagswahlen: Rassismus, Abschiebung und Gewalt - Wehren wir uns! 01.03. | 18:00 Uhr Komşukeller, Kottbusser Straße 4/5 ZORA","Input + Diskussion nach den Bundestagswahlen: Rassismus, Abschiebung und Gewalt - Wehren wir uns! 01.03. | 18:00 Uhr Komşukeller, Kottbusser Straße 4/5 ZORA"
"fri, 01.09.2023 “buchpremiere- judenhass underground” -- 19-00 niemand will antisemit sein. erst recht nicht in subkulturen und bewegungen mit einem progressiven, emanzipatorischen selbstbild. judenhass geht aber auc.jpg",0148.jpg,simple,https://www.instagram.com/p/CwkBuu1opJH/,Instagram,about.blank.berlin,"1. September 2023  BUCHPREMIERE JUDENHASS UNDERGROUND Antisemitismus in emanzipatorischen Subkulturen und Bewegungen Ein Abend mit Nicholas Potter, Stefan Lauer, Rosa Jellinek, Leon Kahane, Konstantin Nowotny und Anastasia Tikhomirova DJ: Ori Raz (Motivo Positivo) 19 Uhr | ://about blank | freier Eintritt","1. September 2023 ► BUCHPREMIERE JUDENHASS UNDERGROUND Antisemitismus in emanzipatorischen Subkulturen und Bewegungen Ein Abend mit Nicholas Potter, Stefan Lauer, Rosa Jellinek, Leon Kahane, Konstantin Nowotny und Anastasia Tikhomirova DJ: Ori Raz (Motivo Positivo) 19 Uhr | ://about blank | freier Eintritt"
München 11. Juli - Ein Tag zu spät aber immer noch wichtig zum Netzwerken. #demokratischerwiderstand #grundgesetz #nichtohneuns.jpg,0149.jpg,simple,https://www.instagram.com/p/CCjWv0SnYfs/,Instagram,nichtohneuns,"WIR BRAUCHEN DICH! 10.00 bis 12.00 UHR Demonstration für FREIHEIT GRUNDRECHTE SELBSTBESTIMMUNG ZUR FREIHEIT SAMSTAG 11.7.2020 10 - 12 Uhr KÖNIGSPLATZ - MÜNCHEN Prof. Dr. Christoph Hueck Biochemiker, Impfstoffentwickler Markus Haintz Querdenken Initiative Ulm Rechtsanwalt Milorad Krstic Unternehmer und Buchautor rin99er Hip Hop - Rap | Lienz Levi Wegmann • DJ Tuncay celsius19","WIR BRAUCHEN DICH! 10.00 bis 12.00 UHR Demonstration für FREIHEIT GRUNDRECHTE SELBSTBESTIMMUNG ZUR FREIHEIT SAMSTAG 11.7.2020 10 - 12 Uhr KÖNIGSPLATZ - MÜNCHEN Prof. Dr. Christoph Hueck Biochemiker, Impfstoffentwickler Markus Haintz Querdenken Initiative Ulm Rechtsanwalt Milorad Krstic Unternehmer und Buchautor rin99er Hip Hop - Rap | Lienz Levi Wegmann • DJ Tuncay celsius19"
unsere stadt wird vor unseren augen zerstört- freiräume werden mit unerschwinglichen luxuswohnungen und bürohäusern zugebaut. spekulantinnen machen immer noch fette gewinne auf kosten unserer lebensqualität. wir fin.jpg,0151.jpg,simple,https://www.instagram.com/p/C7yeJNCClcw/,Instagram,about.blank.berlin,08 06 24 TANZ DEMO 15 Uhr am Frankfurter Tor Mehr Infos auf kollektiv-kirsch.de WEM GEHÖRT DIE STADT?,08·06·24 TANZ DEMO 15 Uhr am Frankfurter Tor Mehr Infos auf kollektiv-kirsch.de WEM GEHÖRT DIE STADT?
"klimaschutz statt autobahn! demo auf der #a100 sonntag, 21.4. 14 uhr, auffahrt a100 tempelhofer dammwährend die #klimakrise weiter befeuert wird, werden sektorenziele aufgehoben. das bundesverkehrsministerium muss nicht.jpg",0152.jpg,simple,https://www.instagram.com/p/C57-9KysSXQ/,Instagram,about.blank.berlin,"Klimaschutz statt Autobahn! Laufdemo auf der A100! Sonntag, 21. April Start: 14 Uhr Auffahrt Tempelhofer Damm","Klimaschutz statt Autobahn! Laufdemo auf der A100! Sonntag, 21. April Start: 14 Uhr Auffahrt Tempelhofer Damm"
GEDENKEN BEIMMAHNMAL GEGEN KRIEG & FASCHISMUS12.03.1938-12.03.1945- Nie wieder ist jetzt!12._ _03. 2025 - 18-30Albertinaplatz1010 WienBeiträge-(in alphabetischer Reihenfolge der Vornamen)Aaron Bezalel HaberCornelius Obo.jpg,0153.jpg,simple,https://www.instagram.com/p/DHDj4JfMjLW/,Instagram,primavera.festival.wien,"GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS 12.03.1938 - 12.03.2025 NIE WIEDER IST JETZT! 12.03.2025, Albertinaplatz, 18:30 GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS mit Beiträgen von: Aaron Bezalel Haber Cornelius Obonya Dolores Bakos Jenny & Omas on Stage Ida Belaga León de Castillo Marina Hanke Maya Unger Monika Salzer Philipp Miksch Rihab Toumi Susanne Scholl Ursula Berner NIE WIEDER IST JETZT! 12.03.1938 - 12.03.2025","GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS 12.03.1938 - 12.03.2025 NIE WIEDER IST JETZT! 12.03.2025, Albertinaplatz, 18:30 GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS mit Beiträgen von: Aaron Bezalel Haber Cornelius Obonya Dolores Bakos Jenny & Omas on Stage Ida Belaga León de Castillo Marina Hanke Maya Unger Monika Salzer Philipp Miksch Rihab Toumi Susanne Scholl Ursula Berner NIE WIEDER IST JETZT! 12.03.1938 - 12.03.2025"
photo_2025-04-22 11.47.11.jpeg,0154.jpeg,simple,,Telegram,Konzerte Leipzig/Halle,LIVEKONZERT Liz Meline meets Snailtape Dienstag 21.01.25 Beginn 20:00 Tonellis Neumarkt 9 04109 Leipzig,LIVEKONZERT Liz Meline meets Snailtape Dienstag 21.01.25 Beginn 20:00 Tonellis Neumarkt 9 04109 Leipzig
"dear weirdos we invite you to our first community gathering in erreichbar on february 16. we will have some drinks in a small and cozy setting, bringing our greatest friends and juicy music by kyrgyz and georgian artists.jpg",0155.jpg,simple,https://www.instagram.com/p/C3GDDtxoALQ/?img_index=1,Instagram,slaystans,"FIRST SLAYSTANS SOLI PARTY 16/02 8PM ERREICHBAR, REICHENBERGER STR 63A","FIRST SLAYSTANS SOLI PARTY 16/02 8PM ERREICHBAR, REICHENBERGER STR 63A"
photo_2025-04-21 22.23.49.jpeg,0156.jpeg,simple,,Telegram,Berlin Demos,"SOLI FLOHMARKT 10–18UHR 1. MÄRZ Wo: Zielona Gora, Grünbergerstr. 73 BERLINER OBDACHLOSENHILFE e.V. Alle Spenden fließen in die Unterstützung obdachloser und hilfsbedürftiger Menschen","SOLI FLOHMARKT 10–18UHR 1. MÄRZ Wo: Zielona Gora, Grünbergerstr. 73 BERLINER OBDACHLOSENHILFE e.V. Alle Spenden fließen in die Unterstützung obdachloser und hilfsbedürftiger Menschen"
"Lets get together, make some noise tomorrow, December 17, on the counter-demo!We call on you to confront the supporters of the Russian criminal regime, who will take to the rally tomorrow in Berlin. We must not remain i.jpg",0157.jpg,simple,https://www.instagram.com/p/CmOaCPjrZgl/,Instagram,fem_antiwar_resistance_berlin,"SIEG DER UKRAINE – FRIEDEN FÜR EUROPA Stoppt die Finanzierung des russischen Staatsterrors 17. DECEMBER, 15:00 VOR DER RUSSISCHEN BOTSCHAFT UNTER DEN LINDEN 63–65 FAR Berlin Demokrati-JA","SIEG DER UKRAINE – FRIEDEN FÜR EUROPA Stoppt die Finanzierung des russischen Staatsterrors 17. DECEMBER, 15:00 VOR DER RUSSISCHEN BOTSCHAFT UNTER DEN LINDEN 63–65 FAR Berlin Demokrati-JA"
"gedenkkundgebung zum 5. jahrestags des anschlags von halle9.10.2024 von 17.30 bis 19-30 berlin oranienplatzam 9. oktober 2024 jährt sich der anschlag von halle zum fünften mal. im oktober 2019, an yom kippur 5780, grif.jpg",0158.jpg,simple,https://www.instagram.com/p/DA5kpOsRUPO/?img_index=1,Instagram,about.blank.berlin,Kundgebung zum 5. Jahrestag des rechtsterroristischen Anschlags von Halle 9.10.2024 17:30 Uhr Oranienplatz,Kundgebung zum 5. Jahrestag des rechtsterroristischen Anschlags von Halle 9.10.2024 17:30 Uhr Oranienplatz
+++ Alice Weidel live im TV! +++Heute Abend kommt es um 22 Uhr bei ARD und ZDF zur Schlussrunde zur Bundestagwahl. Für die AfD wird unsere Kanzlerkandidatin Alice Weidel teilnehmen. Wir freuen uns über Ihr Einschalte.jpg,0160.jpg,simple,https://www.instagram.com/p/DGTB-ttot_O/,Instagram,afd.bund,"ALICE WEIDEL IN DER BUNDESTAGSWAHL - SCHLUSSRUNDE HEUTE, LIVE 22:00 UHR ARD & ZDF! ZEIT FÜR DEUTSCHLAND. AfD","ALICE WEIDEL IN DER BUNDESTAGSWAHL - SCHLUSSRUNDE HEUTE, LIVE 22:00 UHR ARD & ZDF! ZEIT FÜR DEUTSCHLAND. AfD"
Напередодні третьої річниці повномасштабної війни РФ з Україною та за день до парламентських виборів у Німеччині (23.02.202.jpg,0161.jpg,simple,https://www.instagram.com/p/DFxNUmkC35b/,Instagram,demokrati_ja,"Ukraine Freiheit Demokratie NEIN Putin AfD 22.02.25 16:00 Brandenburger Tor 3 Jahre seit der großflächigen Invasion Unsere Stimme für die Ukraine, für Demokratie, für Freiheit FREE RUSSIANS GLOBAL Deutsch-russischer Menschenrechte-Dialog Demokrati-JA QUARTEERA MEMORIAL Deutschland REFORUM SPACE We stand with Ukraine","Ukraine Freiheit Demokratie NEIN Putin AfD 22.02.25 16:00 Brandenburger Tor 3 Jahre seit der großflächigen Invasion Unsere Stimme für die Ukraine, für Demokratie, für Freiheit FREE RUSSIANS GLOBAL Deutsch-russischer Menschenrechte-Dialog Demokrati-JA QUARTEERA MEMORIAL Deutschland REFORUM SPACE We stand with Ukraine"
IMG_1968.JPG,0162.jpeg,simple,,Telegram,Berlin Demos,"Du willst dich antifaschistisch organisieren und suchst dafür andere Menschen? Dann komm‘ zu unserem Plenum! 14-tägig im Bandito Rosso (Lottumstr. 10a, Prenzlauer Berg) Offenes Antifa Treffen 5. März 2025, 19 Uhr mit Input zum feministischen Kampftag Web: oatberlin.noblogs.org Mail: oat-berlin@riseup.net *leider nicht barrierearm","Du willst dich antifaschistisch organisieren und suchst dafür andere Menschen? Dann komm‘ zu unserem Plenum! 14-tägig im Bandito Rosso (Lottumstr. 10a, Prenzlauer Berg) Offenes Antifa Treffen 5. März 2025, 19 Uhr mit Input zum feministischen Kampftag Web: oatberlin.noblogs.org Mail: oat-berlin@riseup.net *leider nicht barrierearm"
18.11. in Berlin ab 9h - stoppt das Infektionsschutzgesetz!.jpg,0163.jpg,simple,https://www.instagram.com/p/CHhjxqmgeNz/,Instagram,querdenken551,STOPPT das Infektionsschutzgesetz 18.11.2020 Ab 11:00 Uhr openEnd Unsere Zivilisation - Unsere Regeln! Berlin - Bundestag ES GIBT KEINE,STOPPT das Infektionsschutzgesetz 18.11.2020 Ab 11:00 Uhr openEnd Unsere Zivilisation - Unsere Regeln! Berlin - Bundestag ES GIBT KEINE AUSREDEN MEHR!
469139938_18211551709294185_3247824594736066632_n.jpg,0164.jpg,simple,https://www.instagram.com/p/C2s_9HAt9gg/,Instagram,omasgegenrechts,Demokratie verteidigen Demonstration 03.02 15:00 Graz Hauptbahnhof 16:30 Eintreffen Hauptplatz 18:00 Lichtermeer Kommt hin! Solidarisches Bündnis für Menschenrechte und Demokratie,Demokratie verteidigen Demonstration 03.02 15:00 Graz Hauptbahnhof 16:30 Eintreffen Hauptplatz 18:00 Lichtermeer Kommt hin! Solidarisches Bündnis für Menschenrechte und Demokratie
"Samstag heißt es 2000er Party in Strausberg - direkt im Kulturpark Der Eintritt beträgt ab 16 Jahren 11,90 € Kids- Teens darunter können kostenlos Eintritt erhalten Kühle Getränke sind vor Ort - also lasst uns zus.jpg",0165.jpg,simple,https://www.instagram.com/p/C76Lh1EsX5B/,Instagram,hauptstadtkultur,"2000er Party Strausberg Kulturpark - Wriezener Str., 15344 Strausberg Am Strand Eintritt 11,90 € Ab 12–23 Uhr DJ Van Tell DJ Tomekk Food & Drinks Hauptstadt Kultur Wir danken unseren Partnern 2024 08.06.2024","2000er Party Strausberg Kulturpark - Wriezener Str., 15344 Strausberg Am Strand Eintritt 11,90 € Ab 12–23 Uhr DJ Van Tell DJ Tomekk Food & Drinks Hauptstadt Kultur Wir danken unseren Partnern 2024 08.06.2024"
"Workshop- How To KulturförderungDie Free Open Air Initiative der Clubcommission lädt euch ein zu einem Workshop rund um das Thema Kulturförderung!Du planst ein Projekt oder eine Veranstaltung und fragst dich, welche F.jpg",0166.jpg,simple,https://www.instagram.com/p/DG2qJWmMa0S/,Instagram,clubcommission,"Workshop: How to Kulturförderung with Karoline Lucks 12.03.25 16–19 Clubcommission Office, Brückenstraße 1, 10179 Berlin Clubcommission Club Culture Hub","Workshop: How to Kulturförderung with Karoline Lucks 12.03.25 16–19 Clubcommission Office, Brückenstraße 1, 10179 Berlin Clubcommission Club Culture Hub"
"AEs ist wieder soweit- Das Kinderfest 2023, wird am Samstag, 08. Juli 2023, von 14.00 – 17.00 Uhr am Seniorenzentrum Nordlandweg, Nordlandweg 110 mit vielen spannenden Aktionen stattfinden! 🎟 Wir bauen Brücken – u.jpg",0167.jpg,simple,https://www.instagram.com/p/CuMpKqqvgUZ/?img_index=1,Instagram,kulturzentrumbim,Samstag Saturday 08.07.2023 14.00 – 17.00 Seniorenzentrum Nordlandweg Nordlandweg 110 22145 Hamburg Kinderfest Children’s festival,Samstag Saturday 08.07.2023 14.00 – 17.00 Seniorenzentrum Nordlandweg Nordlandweg 110 22145 Hamburg Kinderfest Children’s festival
photo_2025-04-21 22.22.34.jpeg,0169.jpeg,simple,,Telegram,Berlin Demos,"in Vorbereitung auf den 8. März Mexiko: Im schwarzen Block der Feministinnen ARTE Reportage KURZFILMABEND 2. MÄRZ | 17:00 | ELELE Inang Maynila Life under martial law as a rebellious Catholic schoolgirl in the Philippines In the toilet there was a big window, that’s where we’d smoke.","in Vorbereitung auf den 8. März Mexiko: Im schwarzen Block der Feministinnen ARTE Reportage KURZFILMABEND 2. MÄRZ | 17:00 | ELELE Inang Maynila Life under martial law as a rebellious Catholic schoolgirl in the Philippines In the toilet there was a big window, that’s where we’d smoke."
photo_2025-04-21 22.18.41.jpeg,0170.jpeg,simple,,Telegram,Berlin Demos,"fembi Plakate malen für den feministischen Kampftag! Am 04. März 2025 Ab 19.30 Uhr im Café Cralle Hochstädter Str.10a, 13347 Berlin-Wedding","fembi Plakate malen für den feministischen Kampftag! Am 04. März 2025 Ab 19.30 Uhr im Café Cralle Hochstädter Str.10a, 13347 Berlin-Wedding"
Heute um 19h Laterne gehen!.jpg,0171.jpg,simple,https://www.instagram.com/p/CHX2Nuugxjh/,Instagram,querdenken551,"Eltern stehen auf Rheinland-Pfalz Wir sind das Licht! # Masken-frei # Quarantäne-frei # Abstands-frei # freie Impfentscheidung Spaziergang jeden Tag im LockDown Ab Montag, 2.11. 19:00 - 19:30 Uhr Start Marktplatz in jeder Stadt/Ort KOMMT ALLE! Taschenlampe, Handy-Lampe, Laterne Die Leute werden neugierig sein und alle sehen. Es werden so immer mehr werden. Keine Anmeldung jeder für sich. Keiner kann uns so aufhalten! ElternStehenAuf.de https://t.me/ElternStehen_RLP","Eltern stehen auf Rheinland-Pfalz Wir sind das Licht! # Masken-frei # Quarantäne-frei # Abstands-frei # freie Impfentscheidung Spaziergang jeden Tag im LockDown Ab Montag, 2.11. 19:00 - 19:30 Uhr Start Marktplatz in jeder Stadt/Ort KOMMT ALLE! Taschenlampe, Handy-Lampe, Laterne Die Leute werden neugierig sein und alle sehen. Es werden so immer mehr werden. Keine Anmeldung jeder für sich. Keiner kann uns so aufhalten! ElternStehenAuf.de https://t.me/ElternStehen_RLP"
