file_name,category,ground_truth,ocr_tesseract,similarity,normalized_ocr_tesseract,similarity02,char_accuracy02,char_accuracy,word_accuracy,word_accuracy02
0139.jpg,simple,ZENTRUM KREUZBERG MEHR POLIZEI? NICHTS ZU FEIERN WIR BLEIBEN DABEI: SOZIALE LÖSUNGEN FÜR SOZIALE PROBLEME! KUNDGEBUNG GEGEN DIE ERÖFFNUNGSFEIER DER KOTTI-WACHE 15.02. AB 9:00 KOTTBUSSER TOR WACHE AM KOTTI? NOT WELCOME,"MEHR POLIZEI?
NICHTS ZU FEIERN

- KUNDGEBUNG

GEGEN DIE ERÖFFNUNGSFEIER DER KOTTI-WACHE
15.02. AB 9:00 KOTTBUSSER TOR

WACHE AM KOTTI? NOT WELCOME",0.0,MEHR POLIZEI? NICHTS ZU FEIERN - KUNDGEBUNG GEGEN DIE ERÖFFNUNGSFEIER DER KOTTI-WACHE 15.02. AB 9:00 KOTTBUSSER TOR WACHE AM KOTTI? NOT WELCOME,0.0,0.6543778801843319,0.6221198156682028,0.0,0.0
0140.jpg,simple,"Samstag, 03.02.2024 von 11–13.30 Uhr WORKSHOP Motion-Capture HTW in Schöneweide Wer? - Alle zwischen 7 & 17 Jahren * Vorkenntnisse sind nicht notwendig. Was mitbringen? - Laptop oder Tablet mit Kamera * Laptops können auch bei uns angefragt werden! JETZT KOSTENLOS ANMELDEN! https://pretix.eu/dojosw/","Samstag, 03.02.2024 von 11-13.30 Uhr

WORKSHOP
EMIoGlon=-©amGure

? HTW in Schöneweide

g Wer?
- Alle zwischen 7 &17 Jahren
* Vorkenntnisse sind nicht notwendig.

Was mitbringen?

- Laptop oder Tablet mit Kamera
* Laptops können auch bei uns angefragt werden!",0.0,"Samstag, 03.02.2024 von 11-13.30 Uhr WORKSHOP EMIoGlon=-©amGure ? HTW in Schöneweide g Wer? - Alle zwischen 7 &17 Jahren * Vorkenntnisse sind nicht notwendig. Was mitbringen? - Laptop oder Tablet mit Kamera * Laptops können auch bei uns angefragt werden!",0.0,0.78,0.74,0.11627906976744186,0.11627906976744186
0142.jpeg,simple,NAZIANGRIFFE NICHT UNBEANTWORTET LASSEN Demonstration nach Naziangriff auf Geflüchtetenunterkunft in Stahnsdorf - Solidarität mit den Betroffenen - 14.03.2025 Demo: 17:30 S Teltow Stadt Kundgebung: 19:00 Iserstraße Ecke Elbestraße,"NAZIANGRIFFE NICHT
UNBEANTWORTET. LASSEN

Demonstrationynach Naziangriff auf
Geflüchtetenunterkunftin
Stahnsdorf

- Solidarität mit den Betroffenen -

14.03.2025

Demo:

17:30 S Teltow Stadt msn
Kundgebung:
19:00 Iserstraße )
Ecke Elbestraße",0.0,NAZIANGRIFFE NICHT UNBEANTWORTET. LASSEN Demonstrationynach Naziangriff auf Geflüchtetenunterkunftin Stahnsdorf - Solidarität mit den Betroffenen - 14.03.2025 Demo: 17:30 S Teltow Stadt msn Kundgebung: 19:00 Iserstraße ) Ecke Elbestraße,0.0,0.9608695652173913,0.9,0.17857142857142858,0.17857142857142858
0143.jpg,simple,"Ostkreuz nicht den Nazis überlassen! So, 14.07. 14:00 Uhr Ostkreuz",< OstkreUZg — w,0.0,< OstkreUZg — w,0.0,0.09090909090909094,0.09090909090909094,0.0,0.0
0145.jpg,simple,A100 WEGBASSEN! SOLI-RAVE RAVE LIVE ACTS PANEL DISCUSSION 06.10.2023 20:00 - 10:00 MENSCH MEIER,,0.0,,0.0,0.0,0.0,0.0,0.0
0146.jpg,simple,THEMENTAG ://about blank Markgrafendamm 24c (Ostkreuz) 15.12.24 11:30– 19:30 Uhr Antisemitismus im Kultur– und Clubbetrieb Reflexionen ein Jahr nach dem 7. Okt. BILDUNG IN WIDERSPRUCH,"THEMENTAG 15.12.24

://about blank 11:30-
Markgrafendamm 24c (Ostkreuz) 19:30 Uhr

Antisemitismus im
Kultur- und Clubbetrieb

Reflexionen ein Jahr
nach dem 7. Okt.

BILDUNG IN WIDERSPRUCH",0.0,THEMENTAG 15.12.24 ://about blank 11:30- Markgrafendamm 24c (Ostkreuz) 19:30 Uhr Antisemitismus im Kultur- und Clubbetrieb Reflexionen ein Jahr nach dem 7. Okt. BILDUNG IN WIDERSPRUCH,0.0,0.819672131147541,0.7704918032786885,0.68,0.68
0147.jpeg,simple,"Input + Diskussion nach den Bundestagswahlen: Rassismus, Abschiebung und Gewalt - Wehren wir uns! 01.03. | 18:00 Uhr Komşukeller, Kottbusser Straße 4/5 ZORA","Input + Diskussion nach den Bundestagswahlen:

a

01.03. / 18:00 Uhr
Komsukeller,
Kottbusser Straße 4/5

ZORAF",0.0,"Input + Diskussion nach den Bundestagswahlen: a 01.03. / 18:00 Uhr Komsukeller, Kottbusser Straße 4/5 ZORAF",0.0,0.6602564102564102,0.6217948717948718,0.2608695652173913,0.2608695652173913
0148.jpg,simple,"1. September 2023 ▶ BUCHPREMIERE JUDENHASS UNDERGROUND Antisemitismus in emanzipatorischen Subkulturen und Bewegungen Ein Abend mit Nicholas Potter, Stefan Lauer, Rosa Jellinek, Leon Kahane, Konstantin Nowotny und Anastasia Tikhomirova DJ: Ori Raz (Motivo Positivo) 19 Uhr | ://about blank | freier Eintritt","1. September 2023 > BUCHPREMIERE

JUDENHASS
UNDERGROUND

Antisemitismus in emanzipatorischen
Subkulturen und Bewegungen

Ein Abend mit

Nicholas Potter, Stefan Lauer,
Rosa Jellinek, Leon Kahane,
Konstantin Nowotny und
Anastasia Tikhomirova

DJ: Ori Raz (Motivo Positivo)

19 Uhr | ://about blank | freier Eintritt",0.0,"1. September 2023 > BUCHPREMIERE JUDENHASS UNDERGROUND Antisemitismus in emanzipatorischen Subkulturen und Bewegungen Ein Abend mit Nicholas Potter, Stefan Lauer, Rosa Jellinek, Leon Kahane, Konstantin Nowotny und Anastasia Tikhomirova DJ: Ori Raz (Motivo Positivo) 19 Uhr | ://about blank | freier Eintritt",0.0,0.996742671009772,0.9413680781758957,0.9761904761904762,0.9761904761904762
0149.jpg,simple,"WIR BRAUCHEN DICH! 10.00 bis 12.00 UHR Demonstration für FREIHEIT GRUNDRECHTE SELBSTBESTIMMUNG ZUR FREIHEIT SAMSTAG 11.7.2020 10 - 12 Uhr KÖNIGSPLATZ - MÜNCHEN Prof. Dr. Christoph Hueck Biochemiker, Impfstoffentwickler Markus Haintz Querdenken Initiative Ulm Rechtsanwalt Milorad Krstic Unternehmer und Buchautor rin99er Hip Hop - Rap | Lienz Levi Wegmann • DJ Tuncay celsius19","ANUNBRNUCHEND/CH/A

7 N HEN
- MUNCHEI",0.0,ANUNBRNUCHEND/CH/A 7 N HEN - MUNCHEI,0.0,0.06896551724137934,0.06366047745358094,0.0,0.0
0151.jpg,simple,08·06·24 TANZ DEMO 15 Uhr am Frankfurter Tor Mehr Infos auf kollektiv-kirsch.de WEM GEHÖRT DIE STADT?,,0.0,,0.0,0.0,0.0,0.0,0.0
0152.jpg,simple,"Klimaschutz statt Autobahn! Laufdemo auf der A100! Sonntag, 21. April Start: 14 Uhr Auffahrt Tempelhofer Damm","f\ z statt 2 ÜWÜ I] T | |

lauﬁlemn auf .m ATOOL_

A Snnntag‚ 21 I\nnl
SIart 14 Uhr

\]@@\C-Q PowerShift Lflu Säi Ü

Bür nr..‚ cuumzﬁ '/( l \
(m \\a <“ M \

nlulllm",0.0,f\ z statt 2 ÜWÜ I] T | | lauﬁlemn auf .m ATOOL_ A Snnntag‚ 21 I\nnl SIart 14 Uhr \]@@\C-Q PowerShift Lflu Säi Ü Bür nr..‚ cuumzﬁ '/( l \ (m \\a <“ M \ nlulllm,0.0,-0.04587155963302747,-0.10091743119266061,0.0,0.0
0153.jpg,simple,"GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS 12.03.1938 - 12.03.2025 NIE WIEDER IST JETZT! 12.03.2025, Albertinaplatz, 18:30 GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS mit Beiträgen von: Aaron Bezalel Haber Cornelius Obonya Dolores Bakos Jenny & Omas on Stage Ida Belaga León de Castillo Marina Hanke Maya Unger Monika Salzer Philipp Miksch Rihab Toumi Susanne Scholl Ursula Berner NIE WIEDER IST JETZT! 12.03.1938 - 12.03.2025","GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS

12.03.1938 - 12.03.2025
NIE WIEDER IST JETZT!

12.03.2025, Albertinaplatz, 18:30
GEDENKEN BEIM MAHNMAL
GEGEN KRIEG & FASCHISMUS

mit Beiträgen von: ME UL
Aaron Bezalel Haber MEYZECLT SE
Cornelius Obonya Monika Salzer
Dolores Bakos Philipp Miksch
Jenny & Omas on Stage Rihab Toumi
Ida Belaga Susanne Scholl

Leön de Castillo Ursula Berner

NIE WIEDER IST JETZT! 12.03.1938-12.03.2025",0.0,"GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS 12.03.1938 - 12.03.2025 NIE WIEDER IST JETZT! 12.03.2025, Albertinaplatz, 18:30 GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS mit Beiträgen von: ME UL Aaron Bezalel Haber MEYZECLT SE Cornelius Obonya Monika Salzer Dolores Bakos Philipp Miksch Jenny & Omas on Stage Rihab Toumi Ida Belaga Susanne Scholl Leön de Castillo Ursula Berner NIE WIEDER IST JETZT! 12.03.1938-12.03.2025",0.0,0.6951501154734412,0.6605080831408776,0.5076923076923077,0.5076923076923077
0154.jpeg,simple,LIVEKONZERT LIZ MELINE MEETS SNAILTAPE DIENSTAG 21.01.25 BEGINN 20:00 TONELLIS NEUMARKT 9  04109 LEIPZIG,"NSTAG
I6",0.0,NSTAG I6,0.0,0.06730769230769229,0.05769230769230771,0.0,0.0
0155.jpg,simple,"FIRST SLAYSTANS SOLI PARTY 16/02 8PM ERREICHBAR, REICHENBERGER STR 63A","EIRST
SL_AYSTANS
s*©l_‘*n HA I'QTY

; ; 15/02 8SPM
REICI—IEAR REICHENBERGER STR S34",0.0,EIRST SL_AYSTANS s*©l_‘*n HA I'QTY ; ; 15/02 8SPM REICI—IEAR REICHENBERGER STR S34,0.0,0.5714285714285714,0.5142857142857142,0.0,0.0
0156.jpeg,simple,"SOLI FLOHMARKT 10–18 UHR 1. MÄRZ Wo: Zielona Gora, Grünbergerstr. 73 BERLINER OBDACHLOSENHILFE e.V. Alle Spenden fließen in die Unterstützung obdachloser und hilfsbedürftiger Menschen",,0.0,,0.0,0.0,0.0,0.0,0.0
0157.jpg,simple,"SIEG DER UKRAINE – FRIEDEN FÜR EUROPA Stoppt die Finanzierung des russischen Staatsterrors 17. DECEMBER, 15:00 VOR DER RUSSISCHEN BOTSCHAFT UNTER DEN LINDEN 63–65 ♀FAR Berlin Demokrati-JA","SIEG DER
FRIEDEN FÜ

Stoppt die Finanzierung
des russischen
Staatsterrors

17. DECEMBER, 15:00
VOR DER RUSSISCHEN BOTSCHAFT
UNTER DEN LINDEN 63-65

j
N iiii

© ®FAR Berlin

Demokrati-JA",0.0,"SIEG DER FRIEDEN FÜ Stoppt die Finanzierung des russischen Staatsterrors 17. DECEMBER, 15:00 VOR DER RUSSISCHEN BOTSCHAFT UNTER DEN LINDEN 63-65 j N iiii © ®FAR Berlin Demokrati-JA",0.0,0.8342245989304813,0.7700534759358288,0.07407407407407407,0.07407407407407407
0158.jpg,simple,Kundgebung zum 5. Jahrestag des rechtsterroristischen Anschlags von Halle 9.10.2024 17:30 Uhr Oranienplatz,"Kundgebung
zum 5, Jahrestag
des rechtsterroristischen

Anschlags von Halle

9.10.2024 17:30 Uhr Oranienplatz",0.0,"Kundgebung zum 5, Jahrestag des rechtsterroristischen Anschlags von Halle 9.10.2024 17:30 Uhr Oranienplatz",0.0,0.9905660377358491,0.9339622641509434,0.9230769230769231,0.9230769230769231
0160.jpg,simple,"ALICE WEIDEL IN DER ""BUNDESTAGSWAHL - SCHLUSSRUNDE"" HEUTE, LIVE 22:00 UHR ARD & ZDF! ZEIT FÜR DEUTSCHLAND. AfD","— ALICE WEIDEL IN DER
DESTAI „_$CHLUSSRUNDE ‘

— HEUTE/LIVE
22:00 UHR ARD & ZDF!",0.0,— ALICE WEIDEL IN DER DESTAI „_$CHLUSSRUNDE ‘ — HEUTE/LIVE 22:00 UHR ARD & ZDF!,0.0,0.5727272727272728,0.5454545454545454,0.0,0.0
0161.jpg,simple,"Ukraine Freiheit Demokratie NEIN Putin AfD 22.02.25 16 : 00 Brandenburger Tor 3 Jahre seit der großflächigen Invasion Unsere Stimme für die Ukraine, für Demokratie, für Freiheit FREE RUSSIANS GLOBAL Deutsch-russischer Menschenrechte-Dialog Demokrati-JA QUARTEERA MEMORIAL DEUTSCHLAND REFORUM SPACE We stand with Ukraine","3 Jahre seit der großflächigen Invasion
Unsere Stimme für die Ukraine, für Demokratie, für Freiheit

FREE @ @ Deutsch-russischer
RUSSIANS @@ Menschenrechte-
GLOBAL @ .

W stand witrhkh UKkralilne",0.0,"3 Jahre seit der großflächigen Invasion Unsere Stimme für die Ukraine, für Demokratie, für Freiheit FREE @ @ Deutsch-russischer RUSSIANS @@ Menschenrechte- GLOBAL @ . W stand witrhkh UKkralilne",0.0,0.47335423197492166,0.4545454545454546,0.0,0.0
0162.jpeg,simple,"Du willst dich antifaschistisch organisieren und suchst dafür andere Menschen? Dann komm‘ zu unserem Plenum! 14-tägig im Bandito Rosso* (Lottumstr. 10a, Prenzlauer Berg) Offenes Antifa Treffen 5. März 2025, 19 Uhr mit Input zum feministischen Kampftag Web: oatberlin.noblogs.org Mail: oat-berlin@riseup.net *leider nicht barrierearm","Du willst dich
antifaschistisch
organisieren

und suchst

dafür andere Dann komm:

Menschen? ZU unserem
Plenum!

14-tägig im Bandito Rosso*
(Lottumstr. 10a, Prenzlauer Berg)

Offenes Antifa Treffe

5,. März 2025, 19 Uhr

mit Input zum feministischen Kampftag

Web: oatberlin.noblogs.org Mail: oat-berlin@riseup.net

*leider nicht barrierearm",0.0,"Du willst dich antifaschistisch organisieren und suchst dafür andere Dann komm: Menschen? ZU unserem Plenum! 14-tägig im Bandito Rosso* (Lottumstr. 10a, Prenzlauer Berg) Offenes Antifa Treffe 5,. März 2025, 19 Uhr mit Input zum feministischen Kampftag Web: oatberlin.noblogs.org Mail: oat-berlin@riseup.net *leider nicht barrierearm",0.0,0.9337349397590361,0.8734939759036144,0.8604651162790697,0.8604651162790697
0163.jpg,simple,STOPPT das Infektionsschutzgesetz 18.11.2020 Ab 11:00 Uhr openEnd Unsere Zivilisation - Unsere Regeln! Berlin - Bundestag ES GIBT KEINE,"STOPPT

das*infektmnsschutzgesetz

18.:11:2020
AD Uhr

Unsere Zivilisation - Unsere Regeln!

openknd

/ WES'GIBT KEINE",0.0,STOPPT das*infektmnsschutzgesetz 18.:11:2020 AD Uhr Unsere Zivilisation - Unsere Regeln! openknd / WES'GIBT KEINE,0.0,0.7185185185185186,0.6666666666666667,0.10526315789473684,0.10526315789473684
0164.jpg,simple,Demokratie verteidigen Demonstration 03.02 15:00 Graz Hauptbahnhof 16:30 Eintreffen Hauptplatz 18:00 Lichtermeer Kommt hin! Solidarisches Bündnis für Menschenrechte und Demokratie © Ayham Yossef,"Demokratie
verteidigen

Demonstration

03.02

15:00 Graz Hauptbahnhof
16:30 Eintreffen Hauptplatz
18:00 Lichtermeer 43

%. Sohdansches Bundn15 furv Menschenrech’re
SE dhewr i und Demokra'ne a",0.0,Demokratie verteidigen Demonstration 03.02 15:00 Graz Hauptbahnhof 16:30 Eintreffen Hauptplatz 18:00 Lichtermeer 43 %. Sohdansches Bundn15 furv Menschenrech’re SE dhewr i und Demokra'ne a,0.0,0.768041237113402,0.711340206185567,0.5217391304347826,0.5217391304347826
0165.jpg,simple,"2000er PARTY Strausberg Kulturpark - Wriezener Str., 15344 Strausberg Am Strand Eintritt 11,90 € Ab 12–23 Uhr DJ Van Tell DJ Tomekk Food & Drinks HAUPTSTADT KULTUR Wir danken unseren Partnern 2024 08.06.2024","Kulturpark - Wriezener Str., 15344 Strausberg
K

Am Strand
_ Eintritt 11,90 €

nnnnnn",0.0,"Kulturpark - Wriezener Str., 15344 Strausberg K Am Strand _ Eintritt 11,90 € nnnnnn",0.0,0.3623188405797102,0.34782608695652173,0.0,0.0
0166.jpg,simple,"WORKSHOP: HOW TO KULTURFÖRDERUNG WITH KAROLINE LUCKS 12.03.25 16-19 Clubcommission Office, Brückenstraße 1, 10179 Berlin CLUBCOMMISSION CLUB CULTURE HUB","WORKSHOP:
HOW TO KULTURFÖRDERUNG

WITH KAROLINE LUCKS

12.03.25 16-19
Clubcommission Office, Brückenstraße 1,
10179 Berlin",0.0,"WORKSHOP: HOW TO KULTURFÖRDERUNG WITH KAROLINE LUCKS 12.03.25 16-19 Clubcommission Office, Brückenstraße 1, 10179 Berlin",0.0,0.7894736842105263,0.743421052631579,0.7894736842105263,0.7894736842105263
0167.jpg,simple,BIM Kulturzentrum auf KulTour Flutopfer-Stiftung von 1962 Samstag · Saturday 08.07.2023 14.00 – 17.00 Seniorenzentrum Nordlandweg Nordlandweg 110 · 22145 Hamburg Kinderfest Children’s festival,"e_o_0_
B ,M Kultur- Flutopfer-Stiftung
® zenfrum von 1962

(auf Kultoan

Samstag - Saturday - Cy66oTa + 444
08.07.2023 © 14.00 - 17.00

Q Seniorenzentrum Nordlandweg
Nordlandweg 110 - 22145 Hamburg

Kinderfest

Children’s festival . HetcKuM dectNBaNb + 4Sa S Güs",0.0,"e_o_0_ B ,M Kultur- Flutopfer-Stiftung ® zenfrum von 1962 (auf Kultoan Samstag - Saturday - Cy66oTa + 444 08.07.2023 © 14.00 - 17.00 Q Seniorenzentrum Nordlandweg Nordlandweg 110 - 22145 Hamburg Kinderfest Children’s festival . HetcKuM dectNBaNb + 4Sa S Güs",0.0,0.47395833333333337,0.43229166666666663,0.041666666666666664,0.041666666666666664
0169.jpeg,simple,"in Vorbereitung auf den 8. März Mexiko: Im schwarzen Block der Feministinnen ARTE Reportage KURZFILMABEND 2. MÄRZ | 17:00 | ELELE Inang Maynila Life under martial law as a rebellious Catholic schoolgirl in the Philippines In the toilet there was a big window, that's where we'd smoke.","in Vorbereitung auf den 8. März

Mexiko: Im schwarzen Block der
Feministinnen

ARTE Reportage

KURZFILMABEND
2.MÄRZI17:00IELELE

Inang Maynila

Life under martial law as a
rebellious Catholic
schoolgirl in the Philippines

R
In the toilet there was GW4 Mat's where werd",0.0,in Vorbereitung auf den 8. März Mexiko: Im schwarzen Block der Feministinnen ARTE Reportage KURZFILMABEND 2.MÄRZI17:00IELELE Inang Maynila Life under martial law as a rebellious Catholic schoolgirl in the Philippines R In the toilet there was GW4 Mat's where werd,0.0,0.8873239436619719,0.8309859154929577,0.3191489361702128,0.3191489361702128
0170.jpeg,simple,"fembi Plakate malen für den feministischen Kampftag! Am 04. März 2025 Ab 19.30 Uhr im Café Cralle Hochstädter Str. 10a, 13347 Berlin-Wedding","fembi

Plakate mal }
den feministischen
Kampftag!

Am 04. März 2025 '
Ab 19.30 Uhr PE
im Cafe Cralle ‘ .

Hochstädter Str.10a,
13347 Berlin-Wedding",0.0,"fembi Plakate mal } den feministischen Kampftag! Am 04. März 2025 ' Ab 19.30 Uhr PE im Cafe Cralle ‘ . Hochstädter Str.10a, 13347 Berlin-Wedding",0.0,0.8857142857142857,0.8285714285714285,0.4090909090909091,0.4090909090909091
0171.jpg,simple,"Eltern stehen auf Rheinland-Pfalz Wir sind das Licht! # Masken-frei # Abstands-frei # Quarantäne-frei # freie Impfentscheidung Spaziergang jeden Tag im LockDown Ab Montag, 2.11. 19:00 - 19:30 Uhr Start Marktplatz in jeder Stadt/Ort KOMMT ALLE! Taschenlampe, Handy-Lampe, Laterne Die Leute werden neugierig sein und alle sehen. Es werden so immer mehr werden. Keine Anmeldung jeder für sich. Keiner kann uns so aufhalten! ElternStehenAuf.de https://t.me/ElternStehen_RLP","V Eiltern
stehen auf

Rheinland-Pfalz

Wir sind das

Spaziergang jeden Tag im LockDown

Ab Montag, 2.11.
19:00 - 19:30 Uhr

Start Marktplatz in jeder Stadt/Ort

KOMMT ALLE!

Taschenlampe, Handy-Lampe, Laterne

Die Leute werden neugierig sein und alle sehen. Es werden
so immer mehr werden. Keine Anmeldung |1<=.-der für sich.
einer kann uns so aufhalten!",0.0,"V Eiltern stehen auf Rheinland-Pfalz Wir sind das Spaziergang jeden Tag im LockDown Ab Montag, 2.11. 19:00 - 19:30 Uhr Start Marktplatz in jeder Stadt/Ort KOMMT ALLE! Taschenlampe, Handy-Lampe, Laterne Die Leute werden neugierig sein und alle sehen. Es werden so immer mehr werden. Keine Anmeldung |1<=.-der für sich. einer kann uns so aufhalten!",0.0,0.7036247334754797,0.6631130063965884,0.0,0.0
0172.jpg,simple,"Stadtlauf STÄRKE ZEIGEN GEMEINSAM GEGEN GEWALT AN FRAUEN 6 km Hanau Marktplatz 2016 17 Uhr 16. September www.hanauerstadtlauf.de Veranstalter: Magistrat der Stadt Hanau, Frauenbüro und Fachstelle Sport - Main-Kinzig-Kreis, Referat für Frauen und Chancengleichheit - 1. Hanauer Lauftreff - Sportkreis Main-Kinzig e.V.","6 km 2016
| Hanau 17 Uhr
_ Marktplatz 16. September

die gesund

umicore /HSB— Hen

Stadtwerke Hanau Z me

GOODYEAR DUNLOP (E;IERMER

ir Frauenlragen und Chancengleichheit",0.0,6 km 2016 | Hanau 17 Uhr _ Marktplatz 16. September die gesund umicore /HSB— Hen Stadtwerke Hanau Z me GOODYEAR DUNLOP (E;IERMER ir Frauenlragen und Chancengleichheit,0.0,0.27531645569620256,0.259493670886076,0.0,0.0
0173.jpg,simple,DEMONSTRATION FÜR DIE AUFNAHME DER MENSCHEN AN DER POLNISCH BELARUSSISCHEN GRENZE! 14. NOVEMBER 14 UHR BRANDENBURGER TOR,"0>

DEMONSTRATION
FÜR DIE
AUFNAHME DER
MENSCHEN

AN DER POLNISCH
BELARUSSISCHEN
GRENZE!

14. NOVEMBER

UHR
BRANDENBURGER TOR",0.0,0> DEMONSTRATION FÜR DIE AUFNAHME DER MENSCHEN AN DER POLNISCH BELARUSSISCHEN GRENZE! 14. NOVEMBER UHR BRANDENBURGER TOR,0.0,0.95,0.85,0.17647058823529413,0.17647058823529413
0176.jpg,simple,"Samstag, 30.11.2024, 11–13 Uhr CODING in der Feuerwache Bibliothek “Alte Feuerwache” Michael-Brückner-Str. 9, Schöneweide Bring ein Laptop oder Tablet mit oder reserviere ein Leihgerät! KOSTENLOS PROGRAMMIEREN LERNEN JETZT ANMELDEN! https://pretix.eu/dojosw/ https://coderdojo-schoeneweide.de","Samstag, 30.11.2024, 11-13 Uhr

CODING
in der FeUGPWACHE

? Bibliothek “Alte Feuerwache”
Michael-Brückner-Str. 9, Schöneweide

m Bring ein Laptop oder Tablet mit

oder reserviere ein Leihgerät! KOSTENLOS
PROGRAMMIEREN
LERNEN

https://coderdojo-schoeneweide.de",0.0,"Samstag, 30.11.2024, 11-13 Uhr CODING in der FeUGPWACHE ? Bibliothek “Alte Feuerwache” Michael-Brückner-Str. 9, Schöneweide m Bring ein Laptop oder Tablet mit oder reserviere ein Leihgerät! KOSTENLOS PROGRAMMIEREN LERNEN https://coderdojo-schoeneweide.de",0.0,0.8116438356164384,0.773972602739726,0.1935483870967742,0.1935483870967742
0177.jpg,skewed,"STOPPT DIE AfD SOMMER, SONNE, ANTIFA! DEMO SOMMERFEST DER AFD VERMIESEN Demo gegen das Sommerfest der AfD in Templin SAMSTAG 07.09. 14:00 Uhr Am Markt 11 17268 Templin Austehen-gegen-Rassismus.de","DEMO

Austehen-gegen-Rassismus.de",0.0,DEMO Austehen-gegen-Rassismus.de,0.0,0.16410256410256407,0.15897435897435896,0.0,0.0
0178.jpg,skewed,JETZT KARTEN SICHERN! dance first tanzfestival juni/juli 2024 DI 16.07.24 Stadtsaal Fürstenfeldbruck KROATISCHES NATIONALBALLETT TRANSPARADA Choreografie: Maša Kolar / Mauro Bigonzetti / Marco Goecke / Nadav Zelner www.dancefirst.de,"01160724
Stantsaal
FÜrSteNTEIANTUCK

KROATISCHES NATIONALBALLETT
TRANSPARADA

SCNOFCOOTaNE:
asa Kolar/ Mauro BIyONZEI / Marco GOoeCKE / NadavZeiner

www.dancefirst.de

tanzfestival
juni/juli 2024",0.0,01160724 Stantsaal FÜrSteNTEIANTUCK KROATISCHES NATIONALBALLETT TRANSPARADA SCNOFCOOTaNE: asa Kolar/ Mauro BIyONZEI / Marco GOoeCKE / NadavZeiner www.dancefirst.de tanzfestival juni/juli 2024,0.0,0.4137931034482759,0.3663793103448276,0.0,0.0
0179.jpg,skewed,Rechts- extremismus stoppen In Europa & vor Ort DEMOS im ganzen Land 23.5. bis 8.6.24 Demokratie verteidigen rechtsextremismus-stoppen.de,"In Europa
& vor Ort

D
Y
| ‘éh. im

ganzen
Land

23.5. bis 8.6.24

rechtsextremismus—stoppen.‚dé",0.0,In Europa & vor Ort D Y | ‘éh. im ganzen Land 23.5. bis 8.6.24 rechtsextremismus—stoppen.‚dé,0.0,0.5401459854014599,0.4744525547445255,0.3333333333333333,0.3333333333333333
0180.jpg,skewed,IS PALESTINE A FEMINIST ISSUE?! ZUR VERSCHRÄNKUNG VON (QUEER-)FEMINISMUS UND ANTISEMITISMUS Vortrag & Diskussion mit Cordula Trunk Do 19.12. 19:00 Uhr about blank Markgrafendamm 24c,"IS PALESTINE

A FEMINIST
/ ISSUE?!
ZUR VERSCHRÄNKUNG

VON (QUEER-)FEMINISMUS
UND ANTISEMITISMUS

Vortrag & Diskussion mit __ g%ß
Cordula Trunk _ s

Do 19.12. S
19:00 Uhr q",0.0,IS PALESTINE A FEMINIST / ISSUE?! ZUR VERSCHRÄNKUNG VON (QUEER-)FEMINISMUS UND ANTISEMITISMUS Vortrag & Diskussion mit __ g%ß Cordula Trunk _ s Do 19.12. S 19:00 Uhr q,0.0,0.7513812154696132,0.7016574585635359,0.16,0.16
0181.jpg,skewed,"ES IST WIEDER SOWEIT! IN RAHLSTEDT IST WAS LOS, Digga! 28. Rahlstedter KULTUR WOCHEN 31. AUGUST – 18. OKTOBER 2024 VERSCHIEDENE ORTE IN RAHLSTEDT RAHLSTEDTER KULTURWOCHEN","ESIST WIEDER SOWEIT!

IN RAHLSTEDT
IST WAS LOS,

Digga!

31. AUGUST - 18. OKTOBER 2024
VERSCHIEDENE ORTE IN RAHLSTEDT

RAHLSTEDTER KULTURWOCHEN",0.0,"ESIST WIEDER SOWEIT! IN RAHLSTEDT IST WAS LOS, Digga! 31. AUGUST - 18. OKTOBER 2024 VERSCHIEDENE ORTE IN RAHLSTEDT RAHLSTEDTER KULTURWOCHEN",0.0,0.8117647058823529,0.7588235294117647,0.0,0.0
0182.jpg,skewed,ANTIFA-BLOCK AUF DER LICHTENHAGEN-DEMO 27.08.2022 – Rostock-Lichtenhagen DAS BISSCHEN TOTSCHLAG... DEUTSCHE ZUSTÄNDE AUFMISCHEN 30 JAHRE NACH DEN POGROMEN »ERINNERST DU DICH NOCH AN ROSTOCK-LICHTENHAGEN« BUNDESWEITE DEMO IN ROSTOCK: 27. AUGUST 2022,"ANTI IFABI.OCI(

Un wr SSCHEN TOTSCHLAB.
CHE ZUSTÄNDE AUFMISCHE

30 JAHRE NACH DEN POGROMEN

_ »ERINNERST DU DICH NOCH
WCK-I.ICI-ITENHAGEN""'

ül an

DEL",0.0,"ANTI IFABI.OCI( Un wr SSCHEN TOTSCHLAB. CHE ZUSTÄNDE AUFMISCHE 30 JAHRE NACH DEN POGROMEN _ »ERINNERST DU DICH NOCH WCK-I.ICI-ITENHAGEN""' ül an DEL",0.0,0.46370967741935487,0.4395161290322581,0.0,0.0
