gt_lines,ocr_lines,matched_lines,mean_cer,mean_wer,file_name,ocr_easyocr_clahe
18,38,9,0.11766696233542111,0.35185185185185186,0095.jpg,"['POPKULTJR ,', 'FEMINISMUS ,', 'Songbook Relenseparty', 'LIVE:', 'KATRIN', 'ACHINGER', 'MATCHING OUTFITS', 'BABSI', 'TOLLWUT', 'DOCTORELLA', '128', 'ICH BR', 'haw', 'AmSTARt', 'POPKULTUR ,   FEMINISMUS ,', 'CHANGE', '[LESEPERFORMANCES & I-SONG-SETS:', 'MALONDA, MARIAMA', 'STRANGE,', 'SAFI,', 'TOTE ORACKHUREN I', 'UND', 'ßoRemian', 'ANNETTE BENJAMIN (HANS-A-PLASI)', 'FELINE', 'Haboutblank', ""'ieren:"", 'ICH BRAUCHE EINE GENE VOL: 15', 'KOFFERRAUY', 'AUCHE', '~wräseni', 'BERNADETTE LA HENGST', 'MALONDA', 'SNGBWBK', '80', 'MATCHING', 'OUIPIIS', 'DIE SUPERERBIX']"
10,18,8,0.02364585681015701,0.3166666666666667,0240.jpg,"['#KeinFussbreit!', 'Antisemitismus und', 'Rassismus töten', 'rechter Terror bedroht', 'unsere Gesellschaft!', 'Demonstration:', '2019', '13 Uhr', 'Bebelplatz', 'Berlin-Mitte', 'unteilbar org/keinfussbreit', 'Foto: Allexkoch; CC BY-SA 4.0', 'Sonntag', '13.10.2019', 'us und', 'Terror bedroht', 'Geseuschafti', 'suus toten']"
8,13,7,0.03214285714285715,0.34285714285714286,0136.jpg,"['NAZI PROPAGANDA !', 'MARTIN SELLNER VON DER', 'STRASSE FEGEN!', 'HEUTE!', '27.02.', '18.15 UHR', 'Kundgebung an der ""Grünen Lampe""', 'Uhlandstraße 51', 'Widersetzen Berlin', 'GEGENJEDE', '66', 'Kundgebung an der', 'Grünen Lampe""']"
26,46,16,0.07324787216254566,0.4184523809523809,0122.jpg,"['25.APRIL, 2023', 'OMAS', '20.00 UHR', '@N', 'STAGE', 'PERFORMANCES,', 'LIEDER, GEDICHTE.', 'Theatergruppe innerhalb', 'der', 'Jahren sind', 'CAFE', 'Wiener Kultursommer, Demonstrationen und', 'Frauenveranstallungenaufgelraten ', 'KORB', 'unsere Akfionen beleuchlan wir auch die Rolle;', '1010', 'FREIE SPENDE', 'Wiener', 'ist @ine', 'RECHTS', 'IM', 'Interventionen und Strassentheater', 'sowie beim', 'Omas-On-Staga bestaht ous 12', 'professionellen', 'unsere', 'in der Gesellschoft', ""'spielen können:"", 'Reservierung', '1/', 'Immer auch mit Humor und Ironiel', 'jenny@happybusiness at', 'Frauen', 'I/', ""Stoge'"", '22', 'In den letzen', 'Omas-On', 'besteht aus 12', 'die älterer Frauen im', 'olitischen Geschahen und', 'in der Gesellschaft spielen können', 'boi ,', 'Durdhi', 'Fc', 'a']"
5,9,5,0.0,0.0,0123.jpg,"['SOLIDARITÄTSDEMO', 'FÜR DIE UKRAINE', 'Samstag, 5', 'März 2022', 'Platz der Menschenrechte, Wien', '15 bis 17 Uhr', 'Samstag, 5. März 2022', 'Platz der Menschenrechte ,', 'Wien']"
8,12,8,0.022984043692439494,0.19166666666666665,0137.jpg,"['Omas-on-Stage', 'beim Kultursommer', 'Politischer Aktivismus mit Kunst', 'Samstag; 9.Juli 2022, 18.30', 'Mortarapark, 1200 Wien', 'Sonntag; 10.Juli 2022, 18.30', 'FREIER EINTRITT', 'Muthsamgasse 1140 Wien', 'JI', 'TE', 'Poltisc ', 'stage']"
17,26,12,0.04645171035488623,0.21689814814814815,0241.jpg,"['[Spaziergang mit dem Crundg', 'DEMOKRATISCHER', '14830 Uhr', '1', 'Anlass?', 'Der Demokra', 'erstand bestehtwciterhin', 'auf Beendigung des Notstands-Regimes!', 'sche Regeli', '[paziergang mit dem Grundgesetz]', '19.12.2020', 'Rosa-Luxemburg-Platz', 'UNTEILBAR', '1', 'Wie immer top hygienisch!', '~LOCKDOWN', 'Der Demokratische Widerstand besteht weiterhin', 'auf die Würde der Alten & der Kranken!', 'auf Beendigung des obrigkeitsstaatlichen Terrors!', 'auf demokratische Regeln für unser künftiges Wirtschaftssystem!', 'Der', ';', '5', '2', 'Anlass?""LOCKDOWNI', 'Uny']"
15,25,9,0.17745896079229412,0.6904761904761905,0094.jpg,"['Sinladung', 'geliefite', 'Demakatie', '*1949', '2020', '26.04.2020', '12.00', '19.00', '(nlage', 'Maannenplatz', 'Wi Bitten alle Snauengäste nux einzeln', '(Letion-Eigenoinnnet', 'Pü unsee', 'taugliche Schildex, Snanspwente und', 'Snaueßeie', 'Wlull', 'Niedeseguung mitzubingen', 'ode Zu zweit zu Rammen ud puotest-', '12.00 - 19:00', 'odet zu zweit zu Rammen ud', '(Rtian -', 'iunet', '~Eigensinanet', 'SlaRate zut', 'Pwtoot-']"
23,97,2,0.3333333333333333,1.25,0080.jpg,"['6 $', 'DeMd', 'Werner', 'von', 'Uhr', 'Februar 2024;', 'erinnern at,', 'for', '18', 'simon', 'Museum', 'Hanno Loewy', 'und für', 'Zeit', 'das die', 'in der', 'die', 'das', 'Andreas', 'Vorarlberger Platdors', 'VON', 'das', 'für', '40', 'Ta', 'Dreier', 'Leiter', 'und', '17.30', 'Hagleitner', 'Sophia', 'Marktplatz', 'Sophia', 'Jüdisches', 'Dornbirn', 'Steinbuch', 'Gerhild', 'Gedankengut,', 'Hohenems,', 'itiative', '"".7', 'gegen', 'aufzustehen:', 'Rechte)', 'HYDRA', 'zersetzt,', 'europaische', 'Demokratie', 'Zivilgesellschaft,', 'gegen', 'Gemeinsame', 'Mitmenschlichkeit.', 'Paragioudakis', 'und', 'Solidarität', 'uns', 'Bündnis', 'VERANSTALTER', 'Menschenrechte,', 'Organisationen:', 'Plattform', 'chts at', 'S 0NN', '17.30 Uhr', 'Vorarlberger', ""'inneninitiative"", '(Autori', 'Musik', 'Plattform', 'Werner Dreler', 'REDEBEITRAGE', 'UNTERSTOTZT', ""'innenin"", 'zersetzt; und für', 'Februar', 'Menschen', 'Ta6', 'for Future;', 'Mar', 'Joudakls', 'G', '2024,', 'ktplatz', 'und Mitm', 'hgut;', 'schants', '26', 'V N', 'D', 'M', 'S', '~s', 'De', 'Pa', 'M,', '~', '8']"
14,25,10,0.03003642476884281,0.07954545454545454,0057.jpg,"['DIE', 'INTERNATIONALE', 'ZAUBERGALA', 'ALBERTO GI@RGI', 'LAUra', 'SVEN HEUBES & SABRINA', 'ANDY JORDAN', 'MARC OBERON', 'BERT CALLENBACH', '13. & 15.5.2022', 'VERANSTALTUNGSFORUM FÜRSTENFELD - STADTSAAI', 'FURSTENFELD 12', '82256 FORSTENFELDBRUCK * KARTEN AB 27€ AUF FUERSTENFELDRESERVIXDE', 'Socua', 'SORIA IENG', 'ALBERTO GIORGI & LAURA', 'MAGIC DORIAN', 'VERANSTALTUNGSFORUM FÜRSTENFELD', 'STADTSAAL', '82256 FURSTENFELDBRUCK', 'KARTEN AB 27€ AUF FUERSTENFELDRESERVIX DE', 'FURSTENFELD 12 - 82256 FÜRSTENFELDBRUCK', '13.', '15.5.2022', '1/ /']"
8,13,4,0.11363636363636363,0.125,0043.jpg,"['STABIL', 'BLEIBEN', 'WIDERSETZEN!', 'WEITERE', '11. JANUAR 2025', 'ALLE NACH RIESA', 'KUNDGEBUNG GEGEN AFD-PARTEITAG!', 'MASSENHAFT', 'UND', 'DABEI:', 'LIVE', 'ACTS?', 'UND']"
20,21,14,0.0754029767935543,0.2113095238095238,0055.jpg,"['X', '1.3.2025,23-7 Uhr', 'SKYY', 'TIKITULA', 'MAARTEN', 'KETRAEDA', 'FUCHSITEK', 'JULE BAMBULE', 'GRETCHEN Bazooka', 'Shannon Soundquist', 'Karaoke', 'Soliparty für Frauen auf der Flucht (ROSA e.V)', 'DYNAMIC', ':labout blank', 'PowPow', 'MISS PIXIE', 'Fascists not welcomel', 'EUPHORIOT', 'Kavylicous 828 GINGER', 'Yuiva', 'Tekno, Galber Frenchcore']"
12,17,7,0.047619047619047616,0.15714285714285717,0041.jpg,"['Podium:', 'Dr. Michela Wrong', 'Fabian Kunow', '(1997)', 'Markgrafendamm 24c, 10245 Berlin', 'Film: When we were Kings (1997)', ':about blank', 'Wrong', 'When', 'Kings', '25. Nov ; 19 Uhr', 'Mo ', 'Mo ; 25. Nov  19 Uhr', 'Markgrafendamm', '10245 Berlin', 'Film: When', '19W2?']"
6,23,3,0.0196078431372549,0.3333333333333333,0096.jpg,"['Schmeiß dein Ego weg und', 'Schmeiß dein Ego weg und', 'FEJER FEIER', 'WAS DU', 'LEBSHLIEBST', 'ksbühne am Rosa-Luxcmburg-Plal', 'Volksbühne am Rosa Luxemburg', 'Platz', 'WAS DU', 'Für Rene', '25. April', 'Für Rene', '25. April', 'Volksbühne am Rosa Luxemburg Platz', '#;', 'Schmeiß dein', 'weg und', 'Ego7', '25', 'April', 'Schmeiß dein', 'wveg und', 'Ego']"
9,6,4,0.06944444444444445,0.375,0082.jpg,"['Demo Sa, 24.214h', 'Görli', 'tbleibt', 'or', 'Der', 'Jaufdle']"
5,8,5,0.009302325581395349,0.0,0121.jpg,"['Zeit für Fans', '05.12.2024', 'Mach dein Foto mit dem Nikolaus', 'Und sicher dir den Adventsrabatt.', 'Auguste-Viktoria-Allee 99 // 13403 Berlin', 'Mach dein Foto mit dem Nix', 'Und sicher dir den Adc', 'Und sicher dir den Adver ']"
9,10,8,0.07191395888594164,0.5,0135.jpg,"['EinfacheSprache', 'Kommtzur Demoam 8 Märzg', 'Wo? S+USchönhauser Allee', 'Für', 'Feminismus', 'tohne', 'Grenzen!', 'FEMINISM', 'Wann? 8.März 2025, 1300 Uhr', ""'""]"
11,23,9,0.09251939686722294,0.2222222222222222,0169.jpeg,"['in', 'Mexiko: Im schwarzen Block der', 'Feministinnen', 'ARTE Reportage', 'Inang Maynila', 'rebellious Catholic', 'schoolgirl in the Philippines', 'In the toilet there was', 'big window', 'smoke', 'V0 r b e r e i t u n g', 'a u f', 'd e n', '8', 'Mä r z', 'KURZFILMABEND', 'Life under martial law as a', ""lat's where we'd"", '2MARZI 17001 ELELE', 'Mexiko:', 'schwarzen Block der', 'Im', 'Weg']"
8,9,8,0.0078125,0.0625,0134.jpg,"['Antifaschistische Kundgebung', 'Montag 27.05.24', '18 Uhr', 'Mahnmal', 'Levetzowstraße', 'Berlin-Moabit', 'GEGEN DIE INSTRUMENTALISIERUNG', 'DES ERINNERNS', 'VVM-BdA']"
13,24,9,0.14098972922502334,0.3015873015873016,0120.jpg,"['Wahlkampf-Veranstaltung', '2201', 'STADTHALLE LEONBERG', 'BEGINN9 UHRIEINLASS 18 UHR', 'Römerstraße 110 | 71229 Leonberg', 'TINO', 'LARS', 'MARKUS', 'CHRUPALLA', 'EMIL', 'DIANA', 'FROHNMAIER', 'SÄNZE', 'ZIMMER', 'DEUTSCHLAND ZUERST!', 'AfD', 'AfD', 'Landesverband', 'Baden', 'HAISE', '22', 'ALLE LEONBERG', 'BECINN', 'EONBERG']"
9,14,7,0.014285714285714287,0.14285714285714285,0108.jpg,"['30.06.18', 'Rosa-', 'Luxemburg', 'Platz', 'VOLKSBÜHNE', 'Jazzanova', 'The', 'Pool', 'Record', 'Release', 'Konzert', 'WEM', 'bouzcun', 'o']"
9,10,8,0.10298786181139122,0.35416666666666663,0242.jpg,"['Stoppt die Hazikampi', 'trainings in Weißensee', '18 Uhr Antonplatz', 'SCHAUT NICHT WEG!', '06.10.2024 DEMO', 'KEINEH RAUM DER', 'schautrichtw', 'IIL WEG!', '(', 'schaut']"
12,28,9,0.049999999999999996,0.3703703703703704,0097.jpg,"['The', 'kids are', 'clearly', 'not', '6', 'alright', '0', 'Welche Rolle spielen', 'POLY> LUX', 'Veranstaltung', '13.12.2024', '20 Uhr', ':l about blank', '8', '8', '4', '1', 'emanzipatorische', 'Subkultur & Bewegung in', 'Ostdeutschland', '1', '5', 'AB', 'POLY', 'LUX', 'BL', '5', '@']"
8,14,7,0.14295758789345697,0.37857142857142856,0054.jpg,"['MAGISCHES', 'FÜRSTENFELD', '5. + 6.Januar 2025', 'Zaubervariete', 'für die ganze Famile', 'JANIS VON', 'MARION', 'DETLEE', 'DEM BORNE', 'METTERNICH', 'WINTERBERG', '6. Januar 2025', '2', '5']"
