filename,ground_truth,ocr_text,avg_confidence,similarity
0151.jpg,08·06·24 TANZ DEMO 15 Uhr am Frankfurter Tor Mehr Infos auf kollektiv-kirsch.de WEM GEHÖRT DIE STADT?,08-06-24 BAN; CRöSSTADT? 15 Uhr am Frankfurter Tor Mehr Infos auf kollektiv-kirsch.de,0.42923307509035136,0.7634408602150538
0152.jpg,"Klimaschutz statt Autobahn! Laufdemo auf der A100! Sonntag, 21. April Start: 14 Uhr Auffahrt Tempelhofer Damm","Klimaschutz statt Autobahnl Laufdemo auf der AIOO! Sonntag, 21. April Start: 14 Uhr Auffahrt Tempelhofer Damm ualksenische_d berlin VCD PcwerShift fluls :labout blank autofrei lebenslaute Sand im Jandesverband Nordoshey ev Getriebe RECLnMM] BERLIN CLuB extinction [UiiuRE] Xukiosu m rebelion cluhliehe 4uTURa Burgerinifiative n gegen",0.6391630613371057,0.4751131221719457
0153.jpg,"GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS 12.03.1938 - 12.03.2025 NIE WIEDER IST JETZT! 12.03.2025, Albertinaplatz, 18:30 GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS mit Beiträgen von: Aaron Bezalel Haber Cornelius Obonya Dolores Bakos Jenny & Omas on Stage Ida Belaga León de Castillo Marina Hanke Maya Unger Monika Salzer Philipp Miksch Rihab Toumi Susanne Scholl Ursula Berner NIE WIEDER IST JETZT! 12.03.1938 - 12.03.2025","GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS 12.03.1938 12.03.2025 NIE WIEDER IST JETZT! 12.03.2025, Albertinaplatz; 18.30 GEDENKEN BEIM MAHNMAL GEGEN KRIEG & FASCHISMUS mit Beiträgen von: Marina Hanke Aaron Bezalel Haber Maya Unger Cornelius Obonya Monika Salzer Dolores Bakos Philipp Miksch Jenny & Omas on Stage Rihab Toumi Ida Susanne Scholl Leon de Castillo Ursula Berner NIE WIEDER IST JETZT! 12.03.1938-12.03.2025 Belaga",0.9016193578691996,0.7006960556844548
0154.jpeg,LIVEKONZERT LIZ MELINE MEETS SNAILTAPE DIENSTAG 21.01.25 BEGINN 20:00 TONELLIS NEUMARKT 9  04109 LEIPZIG,LIVEKONZERT LIZ MELINE MEETS SNAILTAPE DIENSTAG 21.01.25 TONELLIS BEGINN 20.00 NEUMARKT 9 04109 LEIPZIG,0.7978639710673756,0.8985507246376812
0155.jpg,"FIRST SLAYSTANS SOLI PARTY 16/02 8PM ERREICHBAR, REICHENBERGER STR 63A","FIRST SLAYSTANS SOLI PARTFY 9 16/02 8PM ERREICHBAR, REICHENBERGER STR 63A",0.7485739113157014,0.9790209790209791
0156.jpeg,"SOLI FLOHMARKT 10–18 UHR 1. MÄRZ Wo: Zielona Gora, Grünbergerstr. 73 BERLINER OBDACHLOSENHILFE e.V. Alle Spenden fließen in die Unterstützung obdachloser und hilfsbedürftiger Menschen",SOLI FLOHMARKT 10 - 18UHR MÄrz Wo: Zielona Gora_ Jeaa 0dcrokey Grünbergerstr. 73 Alle Spenden Oleßen In dle Unterstutzung obdachloser und hllfsbedurttiger Menschen,0.492585343818826,0.7861271676300579
0157.jpg,"SIEG DER UKRAINE – FRIEDEN FÜR EUROPA Stoppt die Finanzierung des russischen Staatsterrors 17. DECEMBER, 15:00 VOR DER RUSSISCHEN BOTSCHAFT UNTER DEN LINDEN 63–65 ♀FAR Berlin Demokrati-JA",SIEG DER UKRAINE FRIEDEN FÜR EUROPA Stoppt die Finanzierung des russischen Staatsterrors 17 . DECEMBER; 15:00 VOR DER RUSSISCHEN BOTSCHAFT UNTER DEN LINDEN 63-65 € FAR Berlin Demokrati-JA,0.8099965273684571,0.9732620320855615
0158.jpg,K u n d g e b u n g zum      5.        Jahrestag des      rechtsterroristischen Anschlags       von        Halle 9.10.2024       17:30      Uhr      Oranienplatz,Kund9ebung zum 5 Jahrestag des_ rechtsterroristischen Anschlags von Halle 9.10.2024 17830 Uhr Oranienplatz,0.834230524663162,0.7715355805243446
0160.jpg,"ALICE WEIDEL IN DER ""BUNDESTAGSWAHL - SCHLUSSRUNDE"" HEUTE, LIVE 22:00 UHR ARD & ZDF! ZEIT FÜR DEUTSCHLAND. AfD","ALICE WEIDEL IN DER ""BUNDESTAGSWAHL SCHLUSSRUNDE"" HEUTE LIVE 22.00 UHR ARD & ZDF! ZEIT FÜR DEUTSCHLAND. AfD",0.8543331765881078,0.9769585253456221
0161.jpg,"Ukraine Freiheit Demokratie NEIN Putin AfD 22.02.25 1 6 : 0 0 Brandenburger Tor 3 Jahre seit der großflächigen Invasion Unsere Stimme für die Ukraine, für Demokratie, für Freiheit FREE RUSSIANS GLOBAL Deutsch-russischer Menschenrechte-Dialog Demokrati-JA QUARTEERA MEMORIAL DEUTSCHLAND REFORUM SPACE We stand with Ukraine","Ukraine Putin 9 Freiheit NEIN AfD Demokratie 22.02.25 1 6 : 0 0 Brandenburger Tor 3 Jahre seit der großflächigen Invasion Unsere Stimme für die Ukraine, für Demokratie, für Freiheit FREE Deutsch-russischer G4TSIANS Menschenrechte- DA '@JARTEERA EMORIAL REFORUM SPACE T Dialog",0.7814265318207531,0.587248322147651
0162.jpeg,"Du willst dich antifaschistisch organisieren und suchst dafür andere Menschen? Dann komm‘ zu unserem Plenum! 14-tägig im Bandito Rosso* (Lottumstr. 10a, Prenzlauer Berg) Offenes Antifa Treffen 5. März 2025, 19 Uhr mit Input zum feministischen Kampftag Web: oatberlin.noblogs.org Mail: oat-berlin@riseup.net *leider nicht barrierearm","Du willst dich antifaschistisch organisieren und suchst dafür andere Dann Menschen? zu unserem ERLIN 14-tägig im Bandito Rosso (Lottumstr: 1Oa, Prenzlauer Berg) Offenes Antifa Treffen 5. März 2025, 19 Uhr mit Input zum feministischen Kampftag Web: oatberlin noblogs.org Mail: oat-berlin@riseup.net 'leider nicht barrierearm komm' Plenum!",0.8883063627219862,0.852017937219731
0163.jpg,STOPPT das Infektionsschutzgesetz 18.11.2020 Ab 11:00 Uhr openEnd Unsere Zivilisation - Unsere Regeln! Berlin - Bundestag ES GIBT KEINE,STOPPT das Infektionsschutzgesetz 18.11 2020 Ab 11:00 Uhr openEnd Unsere Zivilisation Unsere Regeln! Berlin Bundestag ES GIBT KEINE,0.964572132751638,0.9774436090225563
0164.jpg,Demokratie verteidigen Demonstration 03.02 15:00 Graz Hauptbahnhof 16:30 Eintreffen Hauptplatz 18:00 Lichtermeer Kommt hin! Solidarisches Bündnis für Menschenrechte und Demokratie © Ayham Yossef,Demokratie verteidigen D e m 0 n $ t r a t i 0 n 03.02 15.00 Graz Hauptbahnhof 16.30 Eintreffen Hauptplatz 18.00 Lichtermeer Solidarisches Bündnis für Menschenrechte und Demokratie Ayham Yossef Kommt hin!,0.8492341580593769,0.8391959798994975
0165.jpg,"2000er PARTY Strausberg Kulturpark - Wriezener Str., 15344 Strausberg Am Strand Eintritt 11,90 € Ab 12–23 Uhr DJ Van Tell DJ Tomekk Food & Drinks HAUPTSTADT KULTUR Wir danken unseren Partnern 2024 08.06.2024","PARYP Strausberg Kulturpark - 2 Wriezener Str;, 15344 Strausberg Am Strand Eintritt 11,90 € Ab 12-23 Uhr DJ Van DJ Tomekk ffWq""T KU& Food & Drinks Wir danken unseren Partnern 2024 RocksTaR Peps MAMPE [eldschioßchen   Frankfurter ilag Dich draul [08.06.2024 {CWiE SCHUAP Lgys Doritzs PRINZ Upton Tell OD",0.6517794217470557,0.5147347740667977
0166.jpg,"WORKSHOP: HOW TO KULTURFÖRDERUNG WITH KAROLINE LUCKS 12.03.25 16-19 Clubcommission Office, Brückenstraße 1, 10179 Berlin CLUBCOMMISSION CLUB CULTURE HUB",WORKSHOP: HOW TO KULTURFÖRDERUNG WITH KAROLINE LUCKS 12.083.25 16-19 Clubcommission Office; Brückenstraße 10179 Berlin GLUBCOMIMISSION CLUB CULTURE HUB 1,0.8351095503667872,0.9639344262295082
0167.jpg,BIM Kulturzentrum auf KulTour Flutopfer-Stiftung von 1962 Samstag · Saturday · Суббота 08.07.2023 14.00 – 17.00 Seniorenzentrum Nordlandweg Nordlandweg 110 · 22145 Hamburg Kinderfest Children’s festival · Детский фестиваль · جشن کودکان,B'M Kultur- Flutopfer-Stiftung zentrum von 1962 @uf Kullour Samstag . Saturday Cyb6ora .44 08.07.2023 14.00 17.00 Seniorenzentrum Nordlandweg Nordlandweg 110 . 22145 Hamburg Kinderfest Children's festival AeTcKuh cecTuBanb olS-s ü*?,0.6830474841771969,0.6381156316916489
0168.jpg,FEMALE TECH TALK goes green: ein live podcast mit anna von blohn über ihren weg in die umweltinformatik und klimaforschung hosts: sara & eli am 30. mai im ://about blank im sektgarten einlass ab 18 uhr beginn um 18:30 uhr markgrafendamm 24 10245 berlin eintritt frei,FEMALE goes green: ein live podcast TECH mit anna von blohn über ihren weg in die umweltinformatik und klimaforschung TALK hosts: sara & eli am 30. mai im :Ilabout blank im sektgarten einlass ab 18 uhr beginn um 18.30 uhr markgrafendamm 24 10245 berlin eintritt frei,0.8988126336832308,0.5902255639097744
0169.jpeg,"in Vorbereitung auf den 8. März Mexiko: Im schwarzen Block der Feministinnen ARTE Reportage KURZFILMABEND 2. MÄRZ | 17:00 | ELELE Inang Maynila Life under martial law as a rebellious Catholic schoolgirl in the Philippines In the toilet there was a big window, that's where we'd smoke.",in V0 r b e r e i t u n g a u f d e n 8 Mä r z Mexiko: Im schwarzen Block der Feministinnen ARTE Reportage KURZFILMABEND 2MARZI17'001 ELELE Inang Maynila Life under martial law as a rebellious Catholic schoolgirl in the Philippines In the toilet there was a big window; that's where we'd smoke,0.845750401111663,0.8873483535528596
0170.jpeg,"fembi Plakate malen für den feministischen Kampftag! Am 04. März 2025 Ab 19.30 Uhr im Café Cralle Hochstädter Str. 10a, 13347 Berlin-Wedding","Plakate malen fur den feministischen Kampftag! Am 04. März 2025 Ab 19.30 Uhr im Cafe Cralle Hochstädter Str.1oa, 13347 Berlin-Wedding fembi",0.8352533265759012,0.931899641577061
0171.jpg,"Eltern stehen auf Rheinland-Pfalz Wir sind das Licht! # Masken-frei     # Abstands-frei # Quarantäne-frei     # freie Impfentscheidung Spaziergang jeden Tag im LockDown Ab Montag, 2.11. 19:00 - 19:30 Uhr Start Marktplatz in jeder Stadt/Ort KOMMT ALLE! Taschenlampe, Handy-Lampe, Laterne Die Leute werden neugierig sein und alle sehen. Es werden so immer mehr werden. Keine Anmeldung jeder für sich. Keiner kann uns so aufhalten! ElternStehenAuf.de   https://t.me/ElternStehen_RLP","Eltern stehen auf Rheinland-Pfalz Wir sind das Licht! Masken-frei #Abstands-frei Quarantäne-frei #freie Impfentscheidung Spaziergang jeden im LockDown Ab Montag, 2.11. 19.00 2 19.30 Uhr Start Marktplatz in jeder Stadt/Ort KOMMT ALLE! Taschenlampe, Handy-Lampe, Laterne Die Leute werden neugierig sein und alle sehen; Es werden so immer mehr werden. Keine Anmeldung jeder für sich. Keiner kann uns so aufhalten! A ElternStehenAuf de httpsi /It me/ElternStehen_RLP Tag",0.8287189652341744,0.8613756613756614
0172.jpg,"Stadtlauf STÄRKE ZEIGEN GEMEINSAM GEGEN GEWALT AN FRAUEN 6 km Hanau Marktplatz 2016 17 Uhr 16. September www.hanauerstadtlauf.de Veranstalter: Magistrat der Stadt Hanau, Frauenbüro und Fachstelle Sport - Main-Kinzig-Kreis, Referat für Frauen und Chancengleichheit - 1. Hanauer Lauftreff - Sportkreis Main-Kinzig e.V.",8*00*80 Markts Stadtlauf Starke ZtigeN 2016 STÄRKE ZEIGEN GEMEINSAM GEGEN GEWAGT AN FRAUEN 6 km 2016 Hanau 17 Uhr Marktplatz 16. September www hanauerstadtlaufde GooDYEAR DUNLOP BARMER Same umicore ~HSB GEK%erung 'lalk LAr SWH Krciswcrke CalERIA Stadtwerke Hanau MKK Main-Kinng 1641 inzgYrfis Veronslallcrinnen: Moqislral der Slodi Harau Froucnburo und Fochstelle Sccrt - Main Knzo-Kreis Relerat Fur FraucnIrcaen und Chancerdeichhei Honovcr Iac ftrall Scortlrci Mon-Kinzacy ibcn,0.6525424881565641,0.3526448362720403
0173.jpg,DEMONSTRATION FÜR DIE AUFNAHME DER MENSCHEN AN DER POLNISCH BELARUSSISCHEN GRENZE! 14. NOVEMBER 14 UHR BRANDENBURGER TOR,DEMONSTRATION FÜR DIE AUFNAHME DER MENSCHEN AN DER POLNISCH BELARUSSISCHEN GRENZEI 14. NOVEMBER 14 UHR BRANDENBURGER TOR,0.9332140085194389,0.9916666666666667
0174.jpg,"24.01.2024 doors open 6:30 start 7 pm ://about blank Markgrafendamm 24c 10245 Berlin DON'T LOOK AWAY! FROM THE SUPERNOVA FESTIVAL MASSACRE Interview and Film Screening Documentary screening (50 min; Hebrew, English subtitles) Interview with a survivor (live, online, English)","24,01,2024 :llabout blank doors open 6.30 Markgrafendamm 24c start 7 pm 10245 Berlin DON'T LOOK AWAY! (318*8*} THE SUPERNOVA RSSTNAL MASSAGY3 Interview and Film Screening Documentary screening (50 min; Hebrew, English subtitles) Interview with a survivor (live; online; English)",0.6665482415670204,0.6835443037974683
0175.jpg,"KinderUni Lichtenberg Wie kann man in den Kopf schauen? Prof. Dr. Annabella Rauscher-Scheibe, HTW Berlin 9.11. | 10.30 Uhr","KinderUni Lichtenberg Wie kann man in den Kopf schauen? Prof. Dr. Annabella Rauscher-Scheibe, HTW Berlin 9.11. | 10.30 Uhr",0.8112323141902258,1.0
0176.jpg,"Samstag, 30.11.2024, 11–13 Uhr CODING in der Feuerwache Bibliothek “Alte Feuerwache” Michael-Brückner-Str. 9, Schöneweide Bring ein Laptop oder Tablet mit oder reserviere ein Leihgerät! KOSTENLOS PROGRAMMIEREN LERNEN JETZT ANMELDEN! https://pretix.eu/dojosw/ https://coderdojo-schoeneweide.de","samstag; 30.11.2024, 11-13 Uhr CODING in der Beueraohe Bibliothek 'Alte Feuerwache"" Michael-Brückner-Str. 9, Schöneweide ein Laptop oder Tablet mit oder reserviere ein Leihgerät! KOSTENLOS PROGRAMMIEREN LERNEN JETZT ANMELDEN! https:/ /pretix euldojosw/ https:| /coderdojo-schoeneweide.de Bring",0.8007434568675434,0.3145299145299145
0177.jpg,"STOPPT DIE AfD SOMMER, SONNE, ANTIFA! DEMO SOMMERFEST DER AFD VERMIESEN Demo gegen das Sommerfest der AfD in Templin SAMSTAG 07.09. 14:00 Uhr Am Markt 11 17268 Templin Austehen-gegen-Rassismus.de",SONNE DEMO SOMMERFEST DER AFD VERMIESEN Demo gegen das SAMSTAG Sommerfest der AfD in 07.09. 14.00 Uhr Templin Am Markt 11 17268 Templin WVN-BdA Austehen-gegen-Rassismus de STOPPT DIE AfD SOMMER 0 @nomec BDE PREYZ~,0.7637899075182981,0.3137254901960784
0178.jpg,JETZT KARTEN SICHERN! dance first tanzfestival juni/juli 2024 DI 16.07.24 Stadtsaal Fürstenfeldbruck KROATISCHES NATIONALBALLETT TRANSPARADA Choreografie: Maša Kolar / Mauro Bigonzetti / Marco Goecke / Nadav Zelner www.dancefirst.de,JETZT dance @ Iitiist DI 16.07.24 J1 Stadtsaal Furstenfeldbruck KROATISCHES NATIONALBALLETT TRANSPARADA chorcogrralie: Masa Kolar Mauro Bigonzeiti Marco Goccke / Nadav Zelner Www.dancefirst.de SICHERN! KARTEN,0.7136377298005656,0.09090909090909091
0179.jpg,Rechts- extremismus stoppen In Europa & vor Ort DEMOS im ganzen Land 23.5. bis 8.6.24 Demokratie verteidigen rechtsextremismus-stoppen.de,Rechts- extremismus stoppen In Europa & vor Ort im ganzen Land 23.5. bis 8.6.24 Demokratie verteidigen rechtsextremismus-stoppen de DEMOS,0.8915661348040319,0.948905109489051
0180.jpg,IS PALESTINE A FEMINIST ISSUE?! ZUR VERSCHRÄNKUNG VON (QUEER-)FEMINISMUS UND ANTISEMITISMUS Vortrag & Diskussion mit Cordula Trunk Do 19.12. 19:00 Uhr about blank Markgrafendamm 24c,IS PALESTINE 4 FEMINIST ISSUE?! ZUR VERSCHRÄNKUNG VON (QUEER-)FEMINISMUS UND ANTISEMITISMUS coaqfPiak & Diskussion mit ; Trunk | Do 19.12. : 19:00 Uhr Ä,0.6657719176335954,0.8288288288288288
0181.jpg,"ES IST WIEDER SOWEIT! IN RAHLSTEDT IST WAS LOS, Digga! 28. Rahlstedter KULTUR WOCHEN 31. AUGUST – 18. OKTOBER 2024 VERSCHIEDENE ORTE IN RAHLSTEDT RAHLSTEDTER KULTURWOCHEN","ES IST WIEDER SOWEIT! IN RAHLSTEDT IST WAS LOS, Digga! 2ucn  31AUGUST - 18. OKTOBER 2024 VERSCHIEDENE ORTEIN RAHLSTEDT",0.6112074730336294,0.7916666666666666
0182.jpg,ANTIFA-BLOCK AUF DER LICHTENHAGEN-DEMO 27.08.2022 – Rostock-Lichtenhagen DAS BISSCHEN TOTSCHLAG... DEUTSCHE ZUSTÄNDE AUFMISCHEN 30 JAHRE NACH DEN POGROMEN »ERINNERST DU DICH NOCH AN ROSTOCK-LICHTENHAGEN« BUNDESWEITE DEMO IN ROSTOCK: 27. AUGUST 2022,"ANTIFA-BLOCK AUF DER LICHTENHAGEN-DEMO 27,08,2022 - Rostock-Lichtenhagen PiSSCHEN TOTSCHLAG. ZUSTANDE 30 JAHRE NACH DEN POGROMEn ""ERINNERST DU DICH NOCH BUNDESWEITE EOSTOCK-LICHTENHAGEN?"" 'IM ROStOCK: 27. August 2022 Dh: DEUrcHE AUFMISCHEN An Demc",0.5960325463978428,0.3878787878787879
0183.jpg,RAVE KUNDGEBUNG KASTANIENALLEE 86 BERLIN SUN 14TH APRIL NOON TO 8 PM (SHARP) TUNTENHAUS BLEIBT,8 MKDGERUN KASTANENALLEG 86 BERLIN SUNOSTH APRIL [@@NTO8 PM (SHARP) TuntenHaus [BLEDBT 2a ul,0.5088302525788024,0.7204301075268817
0184.jpg,BORN WITH MARIE LUNG BARBARA HOFMANN wedding block resource LISAWETA NERVOUS JOHANNES VOGEL night in motion //about blank JESSAMINE BREAKDOWN saturday 14:00 16.03.24 ://about blank,Bj i; 6 saturday 14:00 16.03.24 BREAKDOWN :Ilabout blank g 1 :labout MARIE blank RBARA LUNG wedding L LJSAWETA HOFMANN night i [ block resource 1 1 8 1 Gc 5 2,0.5196885316331846,0.24260355029585798
0185.jpg,Eintritt frei! fürstenfelder TÖPFER & KUNST HAND WERKER MARKT 10–18 Uhr 10.+11.08.24 Fürstenfeldbruck,frei! 10-18 Uhr 10.+11.08.24 Fürstenfeldbruck Eintritt TÖPFER 4 WERKER 1 MARKT,0.9032452896902328,0.49162011173184356
0186.jpg,"RELEASE Freitag, 11. Oktober 2024 Einlass ab 18 Uhr Beginn: 19 Uhr im ://about blank Markgrafendamm 24c 10245 Berlin Musik: DJ Andreas Michalke mit Schallplatten aus Marseille FRENCH CONNECTION PARTY Eine Veranstaltung des disko e.V.",RELEASED Fetagber 2024 A Einlass ab 18 Uhr Beginn: 19 Uhr im :/ /about blank Markgrafendamm24c 10245 Berlin Musik: DJ Andreas Michalke mit Schallplatten aus Marseille FRENCH Eine Veranstaltung des CONNECTION diskcv 7,0.848175634684883,0.7884187082405345
0187.jpg,"Autobahn-Abrissparty Rückbau statt Neubau – Stadtraum für alle Brücke überm Breitenbachplatz Sonntag, 2.6.24 | 16 - 20 Uhr",Autobahn- Abrissparty Rückbau statt Neubau Stadtraum für alle cluhliehe 90 oma lebenslaute Berlin Bike-Camp 91Y CHAMCiNC BI-WUHLHEIDE extinction [QUEERMANY BUND CiTiEs KurcrVald rehail rebelion PcwerShift BÜNDNIS :Ilabout blank volksentscheid [RECLATM vERKEHRS IATIVEN berlin fuss CLUB BUNDiggPIA GreEnpeaCE Berlin autofrei FJchygidap8 Fuavcrkchr ev. [CULTURE] Dcurschlard Brücke überm Breitenbachplatz Sonntag 2.6.24 16 - 20 Uhr FUTURs Futur BERLIS Bürgerinitiative foellaUF Gogen,0.6107424971076019,0.3880597014925373
0190.jpg,"AUF DER AUTOBAHN SPEKTAKEL WORKSHOP 20.11.2022 ZUKUNFT AM OSTKREUZ LASKERSTRASSE 5, 10245 BERLIN 14–19 UHR","W 0 R K $ H 0 P 20,11.2022 ZUKUNFT AM OSTKREUZ LASKERSTRASSE 5, 10245 BERLIN 14-19 UHR 1 5 2 1",0.6436960588588652,0.76
0191.jpg,STURZ dem IMPERIALISMUS 27.02 18:00 Uhr Oranienplatz Nein zur Zeitenwende Stoppt den Krieg in Kurdistan! WK WIDERSTANDSKOMITEE,Sua [denKries (AnDSKOMIE ininsy 57uRL 27.02 Nein Zeitenwvende Stoppt inKurdistani,0.4931229786649422,0.4927536231884058
0193.jpg,"RAUS GEGA NGEN EROBIQUE NEUJAHRS PARTY FESTSAAL KREUZBERG MI, 01.01. AB 21:00 UHR TIPP","RAUS GEGA NGEN  EROBIQUE NEUJAHRS PARTY P FESTSAAL KREUZBERG MI, 01.01. AB 21:00 UHR 2 | ` s2 r [ ( 1",0.47607940840486196,0.8770053475935828
0194.jpg,VIELFALT. KULTUR. LEBEN A100 WEGBASSEN! SA 17.05.2025 S TREPTOWER PARK 14–17 UHR Protestfest für Kinder und Erwachsene 17–22 UHR Protestrave,VIELFALT _ KULTU R . LE B E N Aioo WEGBASSEN! SA 17.05.2025 S TREPTOWER PARK 14-17 UHR Protestfest für Kinder und Erwachsene 17-22 UHR Protestrave A100 changie   F'CD :labout blank QUEERMANY Wegbassen! GLuBcOMMISSIOM gerade 8 ERLin + ELSE TE XKi CAMPACT 2025 Bowcgt Polltlk Hurgerinnarivg,0.6315006533400376,0.5747663551401869
0195.jpg,BERLIN ACTION ANTICAPITALIST-ANTIFASCIST DAS MONOPOL ZERSCHLAGEN! TOWER TO THE PEOPLE! 26.10 Schleidenplatz 16:30 Uhr FCK AMZN,"DAS ZERSCHLACEN' TOWER To THE PEOPLE! Schleidenplatze 2610= 16430 Uhr ACTION OeRLIn , MONOPOL Qully AngS",0.5473492018657541,0.5391304347826087
0196.jpg,26.4 WHOSE STREETS? ANTIFA HEIßT ANGRIFF WIDERSTAND WIE NOCH NIE BERLIN BERLIN ANTIFA! NAZI-AUFMARSCH VERHINDERN! 12:15 - Start S Friedrichstraße (Südseite) 13:00 - Zwischenkundgebung Bebelplatz 13:30 - Gegenprotest Neptunbrunnen (Nähe Startplatz rechte Demo) → Weitere Route: Infos folgen!, Whose {WDRRSTAN) we Nocun BERLIN BEBLIN ANTIFA] NAZI-AUFMARSCH VERHINDERN! 12.15 Start $ Friedrichstraße (Südseite) 13.00 Zwischenkundgebung Bebelplatz 13.30 Gegenprotest Neptunbrunnen (Nähe Startplatz rechte Demo) Weitere Route: Infos folgen! avtiFa Stree7S Heipt AnGRE,0.6075537112031226,0.5989304812834224
0197.jpg,DER AfD WIDER- SETZEN 22.2.25 12:30 DEMO S HOHENSCHÖNHAUSEN VORTREFFPUNKT DEMO 12:00  S LICHTENBERG 13:00 KUNDGEBUNG PREROWER PLATZ,DER AfD LvLLLZ: - SLIZLIy 22.2.25 12.30 DEMO 5 HOHENSCHÖNHAUSEN 5 13800 KUNDGEBUNG PREROWER PLATZ VORTREFFPUNKT 12:00 DEMO LICHTENBERG,0.6878410888530203,0.6037735849056604
0198.jpg,"ZEIT ZU HANDELN AFD-WAHLPARTY STÖREN! FIGHT AfD! SONNTAG, 23.2. WAHLTAGPROTEST 15.30 UHR SAMMELPUNKT Eingang Gesundbrunnen Center antifaschistisch · queerfeministisch · klimagerecht antirassistisch · klassenkämpferisch","ZEIT ZU HANDELN AFD-WAHLPARTY STÖREN! FC A IAln SONNTAG, 23.2 _ WAHLTAGPROTEST 15.30 UHR SAMMELPUNKT Eingang Gesundbrunnen Center antifaschistisch - queerfeministisch . klimagerecht antirassistisch klassenkämpferisch",0.7676136343290246,0.9447004608294931
0199.jpg,"RECHTEN MARSCH DURCH MITTE SAMSTAG, 22.02.25 SCHIFFBAUERDAMM 1 AB 11:30 UHR STOPPEN! FÜR EINE VIELFÄLTIGE UND SOLIDARISCHE GESELLSCHAFT!","RECHTEN MARSCH DURCH MITTE SAMSTAG, 22.02.25 SCHIFFBAUERDAMM 1 AB 11.30 UHR (y 6mD FÜR EINE VIELFÄLTIGE UND SOLIDARISCHE GESELLSCHAFT! STOPPEN!",0.6905467529594087,0.910394265232975
0200.jpg,NEIN ZUR AFD! DER AFD KEINE PLATTE LASSEN! 22.02.2025 AB 13:00 UHR GEGEN DIE AFD ABSCHLUSSKUNDGEBUNG UND IHRE POLITIK! PREROWER PLATZ NEU – HOHENSCHÖNHAUSEN,NEIN ZUR AFDI DER AFD KEINE PLATTE LASSENI K22.0222025 AB 13-00 UHR GECEN DIE afd ABSCHLUSSKUNDGEBUNG UND IHRE POLITIK ! PREROWER PLATZ NEU HOHENSCHÖNHAUSEN P@HENSCHÖNHAUSS ANTIFA OFFENER 1,0.6669070291208048,0.8463768115942029
0201.jpg,Brandmauer durch Merz und Co. gefallen Gegen die Normalisierung von Transfeindlichkeit und Faschismus! So 09.02. Willy-Brandt-Haus 15.0 Uhr Protestzug zur CDU Bundesgeschäftsstelle Unsere Protestwelle: 27.01 - 9.02 - 20.02 - 22.02,Co. S 09. 2 Willy-Brandt-Haus 15 .0 Uhr Protestzug zur CDU Bundesgeschäftsstelle Unsere Protestwelle: 27.01 - 9.02 20.02 22.02 Brandmauer gefallen und Merz durch von Normalisierung Faschismus! die und Gegen Transfeindlichkeit @,0.837226829707639,0.49015317286652077
0202.jpg,"Gegen Faschismus, Queer- und Frauen- Feindlichkeit! 14.12. ca. 12.30 Uhr Friedrichshain Markgrafendamm 24c & 25 Neuwahlen? Jetzt erst recht: für ein buntes statt braunes Berlin! Klima statt Hetze Nazi Aufmarsch verhindern Neuwahlen? Jetzt Erstrecht: wider­setzen! WERDE nun aktiv Gegenprotest – dem Naziaufmarsch widersetzen – nun aktiv werden! ORDNER*INNEN & AWARENESS GESUCHT","Gegen Faschismus, Queer- und Frauen- Feindlichkeit! 12 ca. 12.30 Uhri & 25 @MEn Q Nazi Aufmarsch verhindern u SP? NETZWERK ERBO 'AFD QUEERFEM serkde aufstehen cegen Passismus de Gegenprotest dem Naziaufmarsch widersetzen nun aktiv werden! ÖRDNER*INNEN & AWÄRENESS GESUCHT RECIZIM 5948o OSTKREUZ   sakarktfr CLUB j88r erli Kiez FuR Alle LCULTIRE] recht: erst Jetzt buntes Neuwahlen? 14. ein Berlin! für braunes statt Friedrichshain Markgrafendamm 24c Neuwahlen? WERDE Klima nun Jetzt aktiv statt Erstrecht: Hetze Koy widersetzen!",0.7426893759325347,0.23867403314917127
0203.jpg,"SUBKULTUR GEGEN AMAZON Dogshit Skatepark Nähe S+U Bfh Warschauerstr. 29.11, ab 17:30h % FOR SALE % TOWER TO THE PEOPLE 161 FUCK OFF ACAB 1312","SVYUUUR UHHHAHHZUH Dogshit Skatepark Nlahe $+U Bnf Wlarsehnuerste 1 04 29/,ab |730h YYU ( hL Ie 14 9un44 6 Ae A342",0.15351585877256774,0.5568627450980392
